date,med_temp,med_hum
2020-06-04,17,93.80046793553373
2020-06-05,23,50.0446023720182
2020-06-06,22,66.57882169039334
2020-06-07,20,77.87849361687259
2020-06-08,15,87.93987707799131
2020-06-09,15,77.24453707275183
2020-06-10,18,60.163324567622766
2020-06-11,16,88.02103101455275
2020-06-12,17,82.68680561580204
2020-06-13,16,88.02103101455275
2020-06-14,22,56.78892561468167
2020-06-15,24,50.16674888216849
2020-06-16,21,73.22993833968422
2020-06-17,19.5,73.06902050019842
2020-06-18,22,64.66498113306844
2020-06-19,22,64.62393525340177
2020-06-20,23.5,55.340378147029874
2020-06-21,26,36.566660494858624
2020-06-22,28,32.204095832972925
2020-06-23,28,37.28267919804128
2020-06-24,27.5,49.42744746192773
2020-06-25,24.5,59.244381283689165
2020-06-26,24,65.20834884082107
2020-06-27,22,73.62702726651341
2020-06-28,26,55.90917122154942
2020-06-29,27.5,61.838645325374046
2020-06-30,25.5,69.41394808253514
2020-07-01,26,69.58648439089438
2020-07-02,25.5,65.58754155480105
2020-07-03,22,82.74284120719061
2020-07-04,24.5,53.665613792813474
2020-07-05,26.5,56.13204909208357
2020-07-06,28,62.03959354661009
2020-07-07,23.5,60.91377238350992
2020-07-08,24,50.74732375428634
2020-07-09,26,57.680268956010195
2020-07-10,26,65.39896497120674
2020-07-11,25,74.00676427166101
2020-07-12,23,65.01566070822071
2020-07-13,21.5,62.716214432384945
2020-07-14,20,73.06902050019842
2020-07-15,22,64.82086744901889
2020-07-16,24,69.23946921825062
2020-07-17,24,65.20834884082107
2020-07-18,21,75.6222618272302
2020-07-19,24.5,67.03933803373295
2020-07-20,24.5,69.58648439089438
2020-07-21,23.75,79.8105672910144
2020-07-22,21.75,78.50416356674384
2020-07-23,23.75,76.15224189762719
2020-07-24,19.5,91.07263218033249
2020-07-25,21.5,68.30059567007012
2020-07-26,21.5,81.9591081936661
2020-07-27,22.5,80.96440775340858
2020-07-28,24.5,80.88617833907261
2020-07-29,24.75,87.34085447477278
2020-07-30,25.75,84.83158967174111
2020-07-31,25.25,77.38062206637846
2020-08-01,25.75,68.49999488871012
2020-08-02,24,80.72945245682237
2020-08-03,19.5,96.95330282985505
2020-08-04,19.75,68.66562606011567
2020-08-05,20.25,71.50149179343228
2020-08-06,20.5,73.304990092181
2020-08-07,23.5,70.51633982940109
2020-08-08,24.75,74.09780005218558
2020-08-09,25.5,69.76279491256551
