date,med_temp,med_hum
2020-07-24,19,88.18011031524591
2020-07-25,25,44.3437021769521
2020-07-26,26,47.34895896956689
2020-07-27,27,50.88958490049472
2020-07-28,29,50.2543735247813
2020-07-29,29,54.583829228156944
2020-07-30,31,49.03494197761991
2020-07-31,28,57.460781959872754
2020-08-01,30,43.26460967197674
2020-08-02,25.5,61.330518027907
2020-08-03,20,82.85348002675016
2020-08-04,21,53.43048530946103
2020-08-05,23.5,41.3750419410933
2020-08-06,26,50.28889539231878
2020-08-07,27,57.680268956010195
2020-08-08,28,46.5213825322168
2020-08-09,29,42.52309075833174
