date,med_temp,med_hum
2020-05-23,21.15,70.56498985708916
2020-05-24,21.799999999999997,67.68163007361986
2020-05-25,22.5,59.33600805373036
2020-05-26,21.549999999999997,52.396302494123546
2020-05-27,20.15,53.94019882552212
2020-05-28,19.05,64.47179341729431
2020-05-29,16.25,70.80625206483816
2020-05-30,18.799999999999997,65.87060470196916
2020-05-31,17,78.28068424123225
2020-06-01,21.549999999999997,58.94768131690743
2020-06-02,21.4,67.25753049214511
2020-06-03,20.9,84.14034644455643
2020-06-04,20,91.55042827036203
2020-06-05,19.9,91.05421944157854
2020-06-06,20.4,89.71978323993599
2020-06-07,20.35,94.4952944213253
2020-06-08,19.9,91.7030033328481
2020-06-09,17.4,94.20030101551595
2020-06-10,16.15,97.4730816570778
2020-06-11,18.25,89.08275944454502
2020-06-12,20.8,83.83096187077462
2020-06-13,17.75,95.12418237002899
2020-06-14,18.9,96.33239478184908
2020-06-15,20.25,94.60973222498859
2020-06-16,19.5,99.38006310409483
2020-06-17,20.299999999999997,95.76663463323675
2020-06-18,20.5,83.73341180612539
2020-06-19,21.15,77.66228536754844
2020-06-20,22.2,76.57222484811521
2020-06-21,22.200000000000003,84.77706103411694
2020-06-22,24.65,72.83674690636086
2020-06-23,25.6,67.8387756337385
2020-06-24,25.8,63.850831545716645
2020-06-25,25.3,69.81646917747196
2020-06-26,25.35,70.30990616948893
2020-06-27,25.700000000000003,68.93155196519811
2020-06-28,25.75,69.42805552857388
2020-06-29,25.65,80.52209509188717
2020-06-30,26.15,72.25676717540458
2020-07-01,25.950000000000003,73.32571367406493
2020-07-02,27.3,82.72232535638315
2020-07-03,26.9,84.80541931672906
2020-07-04,26.6,70.14598214079578
2020-07-05,27.1,63.77216032146604
2020-07-06,27.2,71.70261374883114
2020-07-07,23.8,67.18660479912387
2020-07-08,25.65,54.404284698808766
2020-07-09,26.35,69.67865090910338
2020-07-10,26.35,68.90898855023944
2020-07-11,26.35,74.30319078456964
2020-07-12,25.5,67.5870769096556
2020-07-13,24.65,53.33078686522561
2020-07-14,24.65,54.79340859978548
2020-07-15,21.5,74.16040495777595
2020-07-16,24.25,82.41289251932042
2020-07-17,22.95,82.23456605484589
2020-07-18,23.45,56.84873694787923
2020-07-19,24.5,64.8849494215238
2020-07-20,25.1,80.33509213012911
2020-07-21,25.45,83.10537980078323
2020-07-22,26.45,85.28264749506937
2020-07-23,25.6,90.90522207383866
2020-07-24,22.95,96.41921930461282
2020-07-25,25.25,72.30264126479467
2020-07-26,24.85,76.40715171950872
2020-07-27,25.2,72.86866894229566
2020-07-28,27.45,77.2260836272215
2020-07-29,27.75,73.71433761990447
2020-07-30,24.45,88.15460811295694
2020-07-31,28.5,82.18318542329513
2020-08-01,28.9,75.18928391992725
2020-08-02,28.450000000000003,79.30661858831084
2020-08-03,26.2,86.80651362405948
2020-08-04,23.15,73.13833390659731
2020-08-05,21.1,80.79569672850377
2020-08-06,27.6,63.70277169076217
2020-08-07,27.9,64.3956708496162
2020-08-08,28.799999999999997,58.68047952127846
2020-08-09,31.2,59.29066216861629
