date,daily_cases,med_temp,med_hum,pm25,pm10,no2,retail,grocery,parks,transit,work,home,infections,rt1,rt2
2020-05-20,2,19.9,78.6605543436778,57,NaN,4,-47,-20,-29,-53,-39,18,1.99615971308808,0.869454316784037,0.670770066209433
2020-05-21,7,22.4,57.6926953192813,NaN,10,17,-45,-19,-8,-49,-39,17,1.93694159128848,0.884403217419007,0.65674997577254
2020-05-22,16,21.8,65.2743722968735,34,12,9,-46,-18,-5,-51,-38,16,1.88403456907151,0.896156107199026,0.655956718392052
2020-05-23,9,21.15,70.5649898570892,38,12,7,-49,-26,16,-42,-27,7,1.83765359030467,0.910980289664275,0.670901535027501
2020-05-24,6,21.8,67.6816300736199,34,9,4,-57,-38,-5,-50,-15,5,1.7974454036475,0.925293472678288,0.710058316514272
2020-05-25,0,22.5,59.3360080537304,30,8,13,-41,-17,-7,-50,-37,14,1.76307899453733,0.937933827320874,0.755436074972457
2020-05-26,1,21.55,52.3963024941235,21,7,9,-40,-18,5,-47,-36,14,1.73448215773135,0.950895978526114,0.790221736228901
2020-05-27,4,20.15,53.9401988255221,17,6,11,-40,-16,-5,-47,-36,14,1.71109999474398,0.963070995810758,0.841279994832733
2020-05-28,1,19.05,64.4717934172943,17,10,12,-40,-15,-7,-48,-36,15,1.69245974095587,0.973516131214342,0.863845781819991
2020-05-29,1,16.25,70.8062520648382,21,5,6,-43,-15,-22,-51,-37,16,1.67821221555633,0.982921346019543,0.938215781960287
2020-05-30,6,18.8,65.8706047019692,13,10,10,-46,-23,16,-39,-22,5,1.6678631848125,0.992767014395581,0.966609625207625
2020-05-31,3,17,78.2806842412323,25,10,10,-53,-32,-4,-49,-6,4,1.66091253860853,1.0037009919818,1.00612091755117
2020-06-01,1,21.55,58.9476813169074,34,8,11,-31,-2,22,-47,-50,12,1.65710501437382,1.01488040783572,1.00884825307776
2020-06-02,3,21.4,67.2575304921451,21,10,7,-53,-57,58,-54,-78,16,1.65664246199814,1.02242510336746,1.01813575729361
2020-06-03,2,20.9,84.1403464445564,30,11,6,-37,-11,-8,-41,-33,12,1.65974693749249,1.02966184427711,1.02698949592296
2020-06-04,0,20,91.550428270362,30,11,11,-41,-15,-42,-46,-35,15,1.66591335845912,1.03844155437787,1.03397473936337
2020-06-05,5,19.9,91.0542194415785,25,15,8,-35,-18,-7,-43,-34,13,1.67457694133934,1.04320668669011,1.01471308193768
2020-06-06,4,20.4,89.719783239936,30,15,4,-36,-24,27,-31,-21,4,1.68582679397209,1.05004474406471,1.00218637271757
2020-06-07,1,20.35,94.4952944213253,25,12,6,-44,-32,-16,-44,-4,3,1.69934139425842,1.05592981348187,1.0036318201754
2020-06-08,2,19.9,91.7030033328481,21,13,5,-30,-16,-9,-43,-33,12,1.71487783154876,1.06152455544166,0.933223980793124
2020-06-09,1,17.4,94.2003010155159,21,14,7,-32,-20,-12,-42,-33,12,1.7325339816703,1.06731691999708,0.889131124413338
2020-06-10,1,16.15,97.4730816570778,25,9,11,-32,-20,-32,-45,-33,13,1.75221810577922,1.07261856696891,0.825856153622873
2020-06-11,5,18.25,89.082759444545,17,9,11,-27,-14,-9,-41,-32,11,1.77388857878196,1.07708279629797,0.756465748299405
2020-06-12,5,20.8,83.8309618707746,25,11,NaN,-28,-17,17,-39,-33,9,1.79751624662842,1.0798510923607,0.698569929032508
2020-06-13,7,17.75,95.124182370029,30,10,NaN,-37,-24,-6,-37,-19,4,1.82294558256353,1.08401704068052,0.668557665597196
2020-06-14,6,18.9,96.3323947818491,NaN,7,5,-39,-27,-12,-42,0,2,1.84988793006393,1.08789231813265,0.658159329754796
2020-06-15,3,20.25,94.6097322249886,17,16,6,-27,-15,-6,-39,-31,9,1.87835040335217,1.08934386653778,0.67008429221116
2020-06-16,0,19.5,99.3800631040948,34,12,14,-26,-16,-6,-39,-31,10,1.90852593286367,1.09100244556675,0.722697090606822
2020-06-17,0,20.3,95.7666346332367,30,17,6,-25,-16,-2,-38,-30,9,1.94012175753982,1.09374410348344,0.789955957952109
2020-06-18,1,20.5,83.7334118061254,30,12,9,-23,-14,12,-36,-30,8,1.97283575350849,1.09722434177963,0.866562465160104
2020-06-19,2,21.15,77.6622853675484,21,10,9,-26,-15,20,-36,-31,7,2.00694548115591,1.09788219041141,0.975937996572202
