date,daily_cases,med_temp,med_hum,pm25,pm10,o3,no2,retail,grocery,parks,transit,work,home,rt1,rt2
2020-05-02,22,18.25,47.4549691880127,30,8,36,7,-82,-51,-80,-75,-59,26,0.799564272494857,0.805304868169805
2020-05-03,20,17.15,53.7399924116888,17,8,48,3,-91,-77,-84,-80,-50,22,0.809653822955613,0.816456050515599
2020-05-04,19,16.75,50.1604409474953,25,12,49,22,-60,-35,-21,-54,-44,20,0.817620858970954,0.822403757816003
2020-05-05,32,16.75,70.0896949390904,38,15,49,22,-61,-36,-25,-54,-45,21,0.826615753649344,0.818705833186161
2020-05-06,37,17.5,72.1031988433264,38,19,44,14,-62,-36,-15,-56,-45,22,0.835403899840514,0.829104299579776
2020-05-07,39,17,60.7766408220693,57,20,58,17,-61,-34,-22,-54,-45,22,0.845147204911337,0.842050144147563
2020-05-08,30,19.75,45.277692618849,53,25,71,18,-63,-31,-17,-52,-45,23,0.853394634136297,0.855957232729791
2020-05-09,10,20,46.7646575383215,65,13,60,19,-66,-41,-27,-43,-43,18,0.862457046085421,0.870564636469244
2020-05-10,16,17,85.3659358060691,42,15,40,7,-75,-62,-51,-53,-29,15,0.873336428375239,0.868497713615647
2020-05-11,8,14.15,93.7127979787003,53,10,40,12,-65,-44,-65,-66,-43,22,0.883059762660145,0.869311061140994
2020-05-12,42,17.25,79.171077420244,38,9,39,12,-57,-32,-26,-52,-41,20,0.892129340415584,0.880933081789766
2020-05-13,10,14,93.7569406162309,30,15,27,14,-65,-40,-61,-63,-42,23,0.90266814846544,0.911164477850578
2020-05-14,42,17.85,80.1440142580928,42,20,44,11,-59,-32,-27,-52,-41,21,0.912162753944687,0.952453516581728
2020-05-15,14,17.0333333333333,82.7442340235682,57,14,40,19,-64,-31,-45,-56,-43,24,0.919619530692517,0.982455187006267
2020-05-16,13,17.0166666666667,82.7416734919132,38,12,32,8,-66,-38,-53,-50,-37,18,0.928095422397076,0.996194298518549
2020-05-17,4,18,86.0987943305655,38,17,40,6,-69,-58,-27,-38,-19,13,0.934471319222475,0.998738491856903
2020-05-18,4,21.25,66.6854301540548,55,17,51,10,-40,-28,16,-40,-35,16,0.940519586336991,0.986165014804982
2020-05-19,13,18.5,81.2422788688101,46,17,36,15,-41,-26,-9,-44,-36,17,0.946114346345587,0.961778411399892
2020-05-20,14,20.75,68.0938884015891,55,21,60,13,-37,-26,48,-37,-35,16,0.952197802370846,0.939719534278959
2020-05-21,18,21.75,62.9047753502109,63,18,68,15,-33,-22,27,-38,-41,17,0.956735346082168,0.908086007290238
2020-05-22,35,22,65.3581762798222,59,29,74,20,-38,-21,31,-34,-37,17,0.960884969744197,0.881490438687009
2020-05-23,34,19.9666666666667,81.6374136552128,72,21,56,19,-41,-29,38,-17,-26,11,0.961846956806457,0.878323201511313
2020-05-24,10,20.25,39.1724821618766,65,6,39,12,-33,-40,70,15,-8,7,0.964130304022836,0.868189196371667
2020-05-25,3,21,37.9132740648244,34,9,42,16,-33,-26,42,-36,-35,14,0.962619313166509,0.858581950114711
2020-05-26,25,20,45.1534693860264,34,14,53,13,-32,-23,51,-34,-33,14,0.960593995706404,0.860861174580397
2020-05-27,7,19.1166666666667,48.839178779243,38,14,52,17,-32,-22,54,-33,-33,14,0.957690772823623,0.854187486048837
2020-05-28,31,21,52.8477939393605,42,20,66,20,-32,-22,37,-34,-33,14,0.954417110596064,0.868833105349832
2020-05-29,14,17.5,55.9014472838968,59,12,48,13,-33,-18,31,-33,-34,15,0.949955315554405,0.889734691159118
2020-05-30,3,19.25,55.515812813568,46,13,53,15,-31,-22,77,-2,-21,8,0.942575867832629,0.899277788281992
2020-05-31,13,18.25,66.0287357069204,53,14,45,12,-27,-34,80,21,0,6,0.936710982527123,0.905305147978085
2020-06-01,1,20.25,60.3999655690513,55,17,55,16,-1,1,249,-5,-54,15,0.928420037767443,0.911836707669609
2020-06-02,26,21.4666666666667,54.2021458043767,53,17,55,11,-19,-37,359,1,-72,20,0.921210006717262,0.924829271875736
2020-06-03,10,18.7,78.6338838024193,57,14,48,15,-33,-22,8,-38,-31,13,0.914411876962,0.936420420035503
2020-06-04,4,15.1666666666667,96.9044727450284,42,5,35,14,-40,-25,-55,-53,-34,16,0.906863397091954,0.95284614325038
2020-06-05,18,19.5,72.8227814005221,21,6,39,24,-23,-15,53,-26,-31,12,0.89908775059139,0.971869421046154
2020-06-06,9,20.2666666666667,69.6896620787195,17,12,49,15,-26,-22,50,-15,-20,7,0.891356772561759,0.988942196641783
2020-06-07,1,15,93.7785536393515,34,10,26,10,-51,-41,-75,-58,-11,11,0.886941823201801,0.978753286699471
2020-06-08,13,15,93.3633013381114,25,6,26,16,-28,-23,-15,-43,-32,13,0.881491721985353,0.982969956310583
2020-06-09,11,15,87.9398770779913,34,8,37,15,-21,-19,21,-36,-30,12,0.878286628751431,0.973482141100893
2020-06-10,7,17.5,77.3076070130464,17,10,30,20,-23,-19,-4,-39,-30,12,0.87544264163685,0.959426033096129
2020-06-11,4,15.75,93.8004679355337,21,9,37,26,-18,-13,-3,-38,-35,13,0.870949061170737,0.939212712507772
2020-06-12,13,18,76.4623343499999,30,14,41,18,-20,-15,58,-26,-32,11,0.867878489255571,0.892628218038743
2020-06-13,6,17.25,85.3259005194831,46,15,41,13,-22,-23,79,-6,-17,6,0.865133593471876,0.865100182133063
2020-06-14,13,19.75,77.9127360910949,42,11,46,11,-17,-30,75,14,6,2,0.865376264856431,0.832007161392804
2020-06-15,19,19,78.076375682522,38,14,47,20,-18,-19,55,-29,-30,10,0.864490816389284,0.803993413818857
