region,date,import_status,confirm
Bologna,2020-03-26,local,146
Bologna,2020-03-27,local,160
Bologna,2020-03-28,local,173
Bologna,2020-03-29,local,157
Bologna,2020-03-30,local,129
Bologna,2020-03-31,local,68
Bologna,2020-04-01,local,144
Bologna,2020-04-02,local,141
Bologna,2020-04-03,local,114
Bologna,2020-04-04,local,90
Bologna,2020-04-05,local,92
Bologna,2020-04-06,local,96
Bologna,2020-04-07,local,39
Bologna,2020-04-08,local,102
Bologna,2020-04-09,local,98
Bologna,2020-04-10,local,98
Bologna,2020-04-11,local,121
Bologna,2020-04-12,local,122
Bologna,2020-04-13,local,95
Bologna,2020-04-14,local,28
Bologna,2020-04-15,local,60
Bologna,2020-04-16,local,110
Bologna,2020-04-17,local,129
Bologna,2020-04-18,local,60
Bologna,2020-04-19,local,61
Bologna,2020-04-20,local,82
Bologna,2020-04-21,local,43
Bologna,2020-04-22,local,52
Bologna,2020-04-23,local,54
Bologna,2020-04-24,local,62
Bologna,2020-04-25,local,69
Bologna,2020-04-26,local,54
Bologna,2020-04-27,local,35
Bologna,2020-04-28,local,72
Bologna,2020-04-29,local,89
Bologna,2020-04-30,local,64
Bologna,2020-05-01,local,42
Bologna,2020-05-02,local,49
Bologna,2020-05-03,local,43
Bologna,2020-05-04,local,40
Bologna,2020-05-05,local,29
Bologna,2020-05-06,local,27
Bologna,2020-05-07,local,39
Bologna,2020-05-08,local,35
Bologna,2020-05-09,local,31
Bologna,2020-05-10,local,22
Bologna,2020-05-11,local,11
Bologna,2020-05-12,local,21
Bologna,2020-05-13,local,21
Bologna,2020-05-14,local,15
Bologna,2020-05-15,local,12
Bologna,2020-05-16,local,15
Bologna,2020-05-17,local,12
Bologna,2020-05-18,local,1
Bologna,2020-05-19,local,12
Bologna,2020-05-20,local,8
Bologna,2020-05-21,local,10
Bologna,2020-05-22,local,9
Bologna,2020-05-23,local,11
Bologna,2020-05-24,local,11
Bologna,2020-05-25,local,14
Bologna,2020-05-26,local,10
Bologna,2020-05-27,local,2
Bologna,2020-05-28,local,30
Bologna,2020-05-29,local,8
Bologna,2020-05-30,local,10
Bologna,2020-05-31,local,5
Bologna,2020-06-01,local,8
Bologna,2020-06-02,local,5
Bologna,2020-06-03,local,2
Bologna,2020-06-04,local,5
Bologna,2020-06-05,local,2
Bologna,2020-06-06,local,4
Bologna,2020-06-07,local,0
Bologna,2020-06-08,local,3
Bologna,2020-06-09,local,4
Bologna,2020-06-10,local,4
Bologna,2020-06-11,local,8
Bologna,2020-06-12,local,14
Bologna,2020-06-13,local,15
Bologna,2020-06-14,local,7
Bologna,2020-06-15,local,5
Bologna,2020-06-16,local,2
Bologna,2020-06-17,local,5
Bologna,2020-06-18,local,16
Bologna,2020-06-19,local,12
Bologna,2020-06-20,local,9
Bologna,2020-06-21,local,14
Bologna,2020-06-22,local,11
Bologna,2020-06-23,local,5
Bologna,2020-06-24,local,0
Bologna,2020-06-25,local,31
Bologna,2020-06-26,local,23
Bologna,2020-06-27,local,28
Bologna,2020-06-28,local,4
Bologna,2020-06-29,local,6
Bologna,2020-06-30,local,8
Bologna,2020-07-01,local,8
Bologna,2020-07-02,local,14
Bologna,2020-07-03,local,17
Bologna,2020-07-04,local,16
Bologna,2020-07-05,local,8
Bologna,2020-07-06,local,7
Bologna,2020-07-07,local,5
Bologna,2020-07-08,local,17
Bologna,2020-07-09,local,14
Bologna,2020-07-10,local,23
Bologna,2020-07-11,local,20
Bologna,2020-07-12,local,19
Bologna,2020-07-13,local,0
Bologna,2020-07-14,local,5
Bologna,2020-07-15,local,0
Bologna,2020-07-16,local,17
Bologna,2020-07-17,local,21
Bologna,2020-07-18,local,8
Bologna,2020-07-19,local,3
Bologna,2020-07-20,local,7
Bologna,2020-07-21,local,7
Bologna,2020-07-22,local,16
Bologna,2020-07-23,local,26
Bologna,2020-07-24,local,14
Bologna,2020-07-25,local,6
Bologna,2020-07-26,local,25
Bologna,2020-07-27,local,6
Bologna,2020-07-28,local,5
Bologna,2020-07-29,local,13
Bologna,2020-07-30,local,2
Bologna,2020-07-31,local,10
Bologna,2020-08-01,local,15
Rimini,2020-02-24,local,0
Rimini,2020-02-25,local,1
Rimini,2020-02-26,local,2
Rimini,2020-02-27,local,3
Rimini,2020-02-28,local,3
Rimini,2020-02-29,local,6
Rimini,2020-03-01,local,1
Rimini,2020-03-02,local,3
Rimini,2020-03-03,local,5
Rimini,2020-03-04,local,9
Rimini,2020-03-05,local,35
Rimini,2020-03-06,local,25
Rimini,2020-03-07,local,11
Rimini,2020-03-08,local,9
Rimini,2020-03-09,local,51
Rimini,2020-03-10,local,42
Rimini,2020-03-11,local,39
Rimini,2020-03-12,local,67
Rimini,2020-03-13,local,51
Rimini,2020-03-14,local,35
Rimini,2020-03-15,local,27
Rimini,2020-03-16,local,84
Rimini,2020-03-17,local,0
Rimini,2020-03-18,local,104
Rimini,2020-03-19,local,78
Rimini,2020-03-20,local,66
Rimini,2020-03-21,local,69
Rimini,2020-03-22,local,116
Rimini,2020-03-23,local,93
Rimini,2020-03-24,local,49
Rimini,2020-03-25,local,52
Rimini,2020-03-26,local,53
Rimini,2020-03-27,local,75
Rimini,2020-03-28,local,59
Rimini,2020-03-29,local,34
Rimini,2020-03-30,local,25
Rimini,2020-03-31,local,25
Rimini,2020-04-01,local,38
Rimini,2020-04-02,local,11
Rimini,2020-04-03,local,55
Rimini,2020-04-04,local,12
Rimini,2020-04-05,local,30
Rimini,2020-04-06,local,22
Rimini,2020-04-07,local,9
Rimini,2020-04-08,local,12
Rimini,2020-04-09,local,17
Rimini,2020-04-10,local,38
Rimini,2020-04-11,local,26
Rimini,2020-04-12,local,29
Rimini,2020-04-13,local,21
Rimini,2020-04-14,local,13
Rimini,2020-04-15,local,9
Rimini,2020-04-16,local,25
Rimini,2020-04-17,local,17
Rimini,2020-04-18,local,14
Rimini,2020-04-19,local,13
Rimini,2020-04-20,local,28
Rimini,2020-04-21,local,6
Rimini,2020-04-22,local,22
Rimini,2020-04-23,local,37
Rimini,2020-04-24,local,16
Rimini,2020-04-25,local,7
Rimini,2020-04-26,local,3
Rimini,2020-04-27,local,16
Rimini,2020-04-28,local,20
Rimini,2020-04-29,local,17
Rimini,2020-04-30,local,15
Rimini,2020-05-01,local,4
Rimini,2020-05-02,local,13
Rimini,2020-05-03,local,5
Rimini,2020-05-04,local,9
Rimini,2020-05-05,local,7
Rimini,2020-05-06,local,1
Rimini,2020-05-07,local,10
Rimini,2020-05-08,local,2
Rimini,2020-05-09,local,12
Rimini,2020-05-10,local,1
Rimini,2020-05-11,local,5
Rimini,2020-05-12,local,3
Rimini,2020-05-13,local,2
Rimini,2020-05-14,local,4
Rimini,2020-05-15,local,4
Rimini,2020-05-16,local,5
Rimini,2020-05-17,local,5
Rimini,2020-05-18,local,1
Rimini,2020-05-19,local,5
Rimini,2020-05-20,local,4
Rimini,2020-05-21,local,6
Rimini,2020-05-22,local,9
Rimini,2020-05-23,local,12
Rimini,2020-05-24,local,0
Rimini,2020-05-25,local,4
Rimini,2020-05-26,local,4
Rimini,2020-05-27,local,3
Rimini,2020-05-28,local,5
Rimini,2020-05-29,local,2
Rimini,2020-05-30,local,2
Rimini,2020-05-31,local,0
Rimini,2020-06-01,local,0
Rimini,2020-06-02,local,2
Rimini,2020-06-03,local,0
Rimini,2020-06-04,local,0
Rimini,2020-06-05,local,2
Rimini,2020-06-06,local,1
Rimini,2020-06-07,local,1
Rimini,2020-06-08,local,1
Rimini,2020-06-09,local,3
Rimini,2020-06-10,local,1
Rimini,2020-06-11,local,2
Rimini,2020-06-12,local,1
Rimini,2020-06-13,local,0
Rimini,2020-06-14,local,0
Rimini,2020-06-15,local,0
Rimini,2020-06-16,local,1
Rimini,2020-06-17,local,1
Rimini,2020-06-18,local,2
Rimini,2020-06-19,local,2
Rimini,2020-06-20,local,4
Rimini,2020-06-21,local,1
Rimini,2020-06-22,local,0
Rimini,2020-06-23,local,0
Rimini,2020-06-24,local,0
Rimini,2020-06-25,local,1
Rimini,2020-06-26,local,0
Rimini,2020-06-27,local,10
Rimini,2020-06-28,local,3
Rimini,2020-06-29,local,0
Rimini,2020-06-30,local,1
Rimini,2020-07-01,local,1
Rimini,2020-07-02,local,1
Rimini,2020-07-03,local,0
Rimini,2020-07-04,local,1
Rimini,2020-07-05,local,0
Rimini,2020-07-06,local,2
Rimini,2020-07-07,local,7
Rimini,2020-07-08,local,7
Rimini,2020-07-09,local,1
Rimini,2020-07-10,local,1
Rimini,2020-07-11,local,2
Rimini,2020-07-12,local,2
Rimini,2020-07-13,local,1
Rimini,2020-07-14,local,1
Rimini,2020-07-15,local,3
Rimini,2020-07-16,local,0
Rimini,2020-07-17,local,0
Rimini,2020-07-18,local,1
Rimini,2020-07-19,local,0
Rimini,2020-07-20,local,3
Rimini,2020-07-21,local,4
Rimini,2020-07-22,local,10
Rimini,2020-07-23,local,11
Rimini,2020-07-24,local,8
Rimini,2020-07-25,local,3
Rimini,2020-07-26,local,5
Rimini,2020-07-27,local,4
Rimini,2020-07-28,local,9
Rimini,2020-07-29,local,4
Rimini,2020-07-30,local,6
Rimini,2020-07-31,local,4
Rimini,2020-08-01,local,2
Roma,2020-02-24,local,0
Roma,2020-02-25,local,3
Roma,2020-02-26,local,0
Roma,2020-02-27,local,0
Roma,2020-02-28,local,0
Roma,2020-02-29,local,3
Roma,2020-03-01,local,0
Roma,2020-03-02,local,1
Roma,2020-03-03,local,7
Roma,2020-03-04,local,15
Roma,2020-03-05,local,13
Roma,2020-03-06,local,7
Roma,2020-03-07,local,22
Roma,2020-03-08,local,6
Roma,2020-03-09,local,14
Roma,2020-03-10,local,0
Roma,2020-03-11,local,23
Roma,2020-03-12,local,63
Roma,2020-03-13,local,56
Roma,2020-03-14,local,70
Roma,2020-03-15,local,66
Roma,2020-03-16,local,58
Roma,2020-03-17,local,74
Roma,2020-03-18,local,104
Roma,2020-03-19,local,88
Roma,2020-03-20,local,77
Roma,2020-03-21,local,138
Roma,2020-03-22,local,156
Roma,2020-03-23,local,122
Roma,2020-03-24,local,116
Roma,2020-03-25,local,141
Roma,2020-03-26,local,139
Roma,2020-03-27,local,136
Roma,2020-03-28,local,136
Roma,2020-03-29,local,106
Roma,2020-03-30,local,123
Roma,2020-03-31,local,118
Roma,2020-04-01,local,74
Roma,2020-04-02,local,133
Roma,2020-04-03,local,110
Roma,2020-04-04,local,117
Roma,2020-04-05,local,94
Roma,2020-04-06,local,55
Roma,2020-04-07,local,61
Roma,2020-04-08,local,80
Roma,2020-04-09,local,116
Roma,2020-04-10,local,88
Roma,2020-04-11,local,105
Roma,2020-04-12,local,96
Roma,2020-04-13,local,116
Roma,2020-04-14,local,129
Roma,2020-04-15,local,105
Roma,2020-04-16,local,102
Roma,2020-04-17,local,121
Roma,2020-04-18,local,130
Roma,2020-04-19,local,64
Roma,2020-04-20,local,51
Roma,2020-04-21,local,56
Roma,2020-04-22,local,68
Roma,2020-04-23,local,56
Roma,2020-04-24,local,48
Roma,2020-04-25,local,73
Roma,2020-04-26,local,67
Roma,2020-04-27,local,68
Roma,2020-04-28,local,73
Roma,2020-04-29,local,52
Roma,2020-04-30,local,62
Roma,2020-05-01,local,51
Roma,2020-05-02,local,56
Roma,2020-05-03,local,48
Roma,2020-05-04,local,37
Roma,2020-05-05,local,57
Roma,2020-05-06,local,75
Roma,2020-05-07,local,37
Roma,2020-05-08,local,47
Roma,2020-05-09,local,38
Roma,2020-05-10,local,27
Roma,2020-05-11,local,21
Roma,2020-05-12,local,16
Roma,2020-05-13,local,25
Roma,2020-05-14,local,17
Roma,2020-05-15,local,63
Roma,2020-05-16,local,26
Roma,2020-05-17,local,39
Roma,2020-05-18,local,30
Roma,2020-05-19,local,8
Roma,2020-05-20,local,20
Roma,2020-05-21,local,15
Roma,2020-05-22,local,25
Roma,2020-05-23,local,15
Roma,2020-05-24,local,16
Roma,2020-05-25,local,11
Roma,2020-05-26,local,15
Roma,2020-05-27,local,9
Roma,2020-05-28,local,14
Roma,2020-05-29,local,13
Roma,2020-05-30,local,5
Roma,2020-05-31,local,11
Roma,2020-06-01,local,6
Roma,2020-06-02,local,5
Roma,2020-06-03,local,10
Roma,2020-06-04,local,11
Roma,2020-06-05,local,9
Roma,2020-06-06,local,18
Roma,2020-06-07,local,17
Roma,2020-06-08,local,16
Roma,2020-06-09,local,19
Roma,2020-06-10,local,11
Roma,2020-06-11,local,16
Roma,2020-06-12,local,24
Roma,2020-06-13,local,25
Roma,2020-06-14,local,14
Roma,2020-06-15,local,3
Roma,2020-06-16,local,9
Roma,2020-06-17,local,10
Roma,2020-06-18,local,8
Roma,2020-06-19,local,8
Roma,2020-06-20,local,12
Roma,2020-06-21,local,9
Roma,2020-06-22,local,8
Roma,2020-06-23,local,6
Roma,2020-06-24,local,0
Roma,2020-06-25,local,7
Roma,2020-06-26,local,13
Roma,2020-06-27,local,16
Roma,2020-06-28,local,14
Roma,2020-06-29,local,8
Roma,2020-06-30,local,4
Roma,2020-07-01,local,8
Roma,2020-07-02,local,6
Roma,2020-07-03,local,10
Roma,2020-07-04,local,29
Roma,2020-07-05,local,11
Roma,2020-07-06,local,15
Roma,2020-07-07,local,6
Roma,2020-07-08,local,7
Roma,2020-07-09,local,30
Roma,2020-07-10,local,21
Roma,2020-07-11,local,12
Roma,2020-07-12,local,19
Roma,2020-07-13,local,21
Roma,2020-07-14,local,18
Roma,2020-07-15,local,18
Roma,2020-07-16,local,6
Roma,2020-07-17,local,11
Roma,2020-07-18,local,19
Roma,2020-07-19,local,13
Roma,2020-07-20,local,15
Roma,2020-07-21,local,3
Roma,2020-07-22,local,13
Roma,2020-07-23,local,23
Roma,2020-07-24,local,12
Roma,2020-07-25,local,15
Roma,2020-07-26,local,17
Roma,2020-07-27,local,9
Roma,2020-07-28,local,9
Roma,2020-07-29,local,32
Roma,2020-07-30,local,16
Roma,2020-07-31,local,13
Roma,2020-08-01,local,12
Varese,2020-02-24,local,0
Varese,2020-02-25,local,0
Varese,2020-02-26,local,0
Varese,2020-02-27,local,0
Varese,2020-02-28,local,3
Varese,2020-02-29,local,1
Varese,2020-03-01,local,0
Varese,2020-03-02,local,0
Varese,2020-03-03,local,3
Varese,2020-03-04,local,4
Varese,2020-03-05,local,6
Varese,2020-03-06,local,6
Varese,2020-03-07,local,4
Varese,2020-03-08,local,5
Varese,2020-03-09,local,12
Varese,2020-03-10,local,6
Varese,2020-03-11,local,25
Varese,2020-03-12,local,23
Varese,2020-03-13,local,27
Varese,2020-03-14,local,33
Varese,2020-03-15,local,26
Varese,2020-03-16,local,18
Varese,2020-03-17,local,32
Varese,2020-03-18,local,31
Varese,2020-03-19,local,45
Varese,2020-03-20,local,28
Varese,2020-03-21,local,21
Varese,2020-03-22,local,27
Varese,2020-03-23,local,35
Varese,2020-03-24,local,29
Varese,2020-03-25,local,18
Varese,2020-03-26,local,34
Varese,2020-03-27,local,209
Varese,2020-03-28,local,57
Varese,2020-03-29,local,44
Varese,2020-03-30,local,54
Varese,2020-03-31,local,27
Varese,2020-04-01,local,44
Varese,2020-04-02,local,65
Varese,2020-04-03,local,83
Varese,2020-04-04,local,63
Varese,2020-04-05,local,43
Varese,2020-04-06,local,102
Varese,2020-04-07,local,33
Varese,2020-04-08,local,22
Varese,2020-04-09,local,143
Varese,2020-04-10,local,98
Varese,2020-04-11,local,44
Varese,2020-04-12,local,30
Varese,2020-04-13,local,48
Varese,2020-04-14,local,102
Varese,2020-04-15,local,71
Varese,2020-04-16,local,69
Varese,2020-04-17,local,68
Varese,2020-04-18,local,85
Varese,2020-04-19,local,52
Varese,2020-04-20,local,38
Varese,2020-04-21,local,55
Varese,2020-04-22,local,51
Varese,2020-04-23,local,38
Varese,2020-04-24,local,36
Varese,2020-04-25,local,31
Varese,2020-04-26,local,60
Varese,2020-04-27,local,29
Varese,2020-04-28,local,72
Varese,2020-04-29,local,51
Varese,2020-04-30,local,48
Varese,2020-05-01,local,38
Varese,2020-05-02,local,10
Varese,2020-05-03,local,68
Varese,2020-05-04,local,55
Varese,2020-05-05,local,53
Varese,2020-05-06,local,127
Varese,2020-05-07,local,55
Varese,2020-05-08,local,75
Varese,2020-05-09,local,16
Varese,2020-05-10,local,18
Varese,2020-05-11,local,14
Varese,2020-05-12,local,77
Varese,2020-05-13,local,29
Varese,2020-05-14,local,20
Varese,2020-05-15,local,13
Varese,2020-05-16,local,41
Varese,2020-05-17,local,3
Varese,2020-05-18,local,13
Varese,2020-05-19,local,9
Varese,2020-05-20,local,12
Varese,2020-05-21,local,10
Varese,2020-05-22,local,23
Varese,2020-05-23,local,44
Varese,2020-05-24,local,16
Varese,2020-05-25,local,5
Varese,2020-05-26,local,9
Varese,2020-05-27,local,17
Varese,2020-05-28,local,12
Varese,2020-05-29,local,41
Varese,2020-05-30,local,4
Varese,2020-05-31,local,25
Varese,2020-06-01,local,3
Varese,2020-06-02,local,10
Varese,2020-06-03,local,5
Varese,2020-06-04,local,6
Varese,2020-06-05,local,28
Varese,2020-06-06,local,3
Varese,2020-06-07,local,19
Varese,2020-06-08,local,7
Varese,2020-06-09,local,14
Varese,2020-06-10,local,10
Varese,2020-06-11,local,12
Varese,2020-06-12,local,14
Varese,2020-06-13,local,5
Varese,2020-06-14,local,27
Varese,2020-06-15,local,19
Varese,2020-06-16,local,22
Varese,2020-06-17,local,6
Varese,2020-06-18,local,13
Varese,2020-06-19,local,7
Varese,2020-06-20,local,5
Varese,2020-06-21,local,3
Varese,2020-06-22,local,18
Varese,2020-06-23,local,2
Varese,2020-06-24,local,0
Varese,2020-06-25,local,1
Varese,2020-06-26,local,8
Varese,2020-06-27,local,10
Varese,2020-06-28,local,3
Varese,2020-06-29,local,5
Varese,2020-06-30,local,3
Varese,2020-07-01,local,1
Varese,2020-07-02,local,5
Varese,2020-07-03,local,4
Varese,2020-07-04,local,0
Varese,2020-07-05,local,3
Varese,2020-07-06,local,2
Varese,2020-07-07,local,1
Varese,2020-07-08,local,1
Varese,2020-07-09,local,5
Varese,2020-07-10,local,3
Varese,2020-07-11,local,2
Varese,2020-07-12,local,1
Varese,2020-07-13,local,1
Varese,2020-07-14,local,3
Varese,2020-07-15,local,0
Varese,2020-07-16,local,4
Varese,2020-07-17,local,4
Varese,2020-07-18,local,3
Varese,2020-07-19,local,1
Varese,2020-07-20,local,1
Varese,2020-07-21,local,1
Varese,2020-07-22,local,6
Varese,2020-07-23,local,15
Varese,2020-07-24,local,1
Varese,2020-07-25,local,3
Varese,2020-07-26,local,8
Varese,2020-07-27,local,0
Varese,2020-07-28,local,4
Varese,2020-07-29,local,2
Varese,2020-07-30,local,11
Varese,2020-07-31,local,5
Varese,2020-08-01,local,3
Como,2020-02-24,local,0
Como,2020-02-25,local,0
Como,2020-02-26,local,0
Como,2020-02-27,local,0
Como,2020-02-28,local,0
Como,2020-02-29,local,1
Como,2020-03-01,local,1
Como,2020-03-02,local,0
Como,2020-03-03,local,2
Como,2020-03-04,local,1
Como,2020-03-05,local,6
Como,2020-03-06,local,0
Como,2020-03-07,local,12
Como,2020-03-08,local,4
Como,2020-03-09,local,13
Como,2020-03-10,local,6
Como,2020-03-11,local,31
Como,2020-03-12,local,21
Como,2020-03-13,local,20
Como,2020-03-14,local,36
Como,2020-03-15,local,30
Como,2020-03-16,local,36
Como,2020-03-17,local,36
Como,2020-03-18,local,30
Como,2020-03-19,local,52
Como,2020-03-20,local,42
Como,2020-03-21,local,72
Como,2020-03-22,local,60
Como,2020-03-23,local,69
Como,2020-03-24,local,54
Como,2020-03-25,local,71
Como,2020-03-26,local,56
Como,2020-03-27,local,54
Como,2020-03-28,local,87
Como,2020-03-29,local,111
Como,2020-03-30,local,47
Como,2020-03-31,local,40
Como,2020-04-01,local,56
Como,2020-04-02,local,48
Como,2020-04-03,local,51
Como,2020-04-04,local,63
Como,2020-04-05,local,65
Como,2020-04-06,local,89
Como,2020-04-07,local,52
Como,2020-04-08,local,17
Como,2020-04-09,local,63
Como,2020-04-10,local,81
Como,2020-04-11,local,139
Como,2020-04-12,local,99
Como,2020-04-13,local,91
Como,2020-04-14,local,91
Como,2020-04-15,local,48
Como,2020-04-16,local,79
Como,2020-04-17,local,52
Como,2020-04-18,local,154
Como,2020-04-19,local,49
Como,2020-04-20,local,62
Como,2020-04-21,local,42
Como,2020-04-22,local,89
Como,2020-04-23,local,83
Como,2020-04-24,local,107
Como,2020-04-25,local,71
Como,2020-04-26,local,83
Como,2020-04-27,local,51
Como,2020-04-28,local,78
Como,2020-04-29,local,53
Como,2020-04-30,local,37
Como,2020-05-01,local,27
Como,2020-05-02,local,22
Como,2020-05-03,local,20
Como,2020-05-04,local,19
Como,2020-05-05,local,32
Como,2020-05-06,local,37
Como,2020-05-07,local,39
Como,2020-05-08,local,30
Como,2020-05-09,local,10
Como,2020-05-10,local,16
Como,2020-05-11,local,8
Como,2020-05-12,local,42
Como,2020-05-13,local,10
Como,2020-05-14,local,42
Como,2020-05-15,local,14
Como,2020-05-16,local,13
Como,2020-05-17,local,4
Como,2020-05-18,local,4
Como,2020-05-19,local,13
Como,2020-05-20,local,14
Como,2020-05-21,local,18
Como,2020-05-22,local,35
Como,2020-05-23,local,34
Como,2020-05-24,local,10
Como,2020-05-25,local,3
Como,2020-05-26,local,25
Como,2020-05-27,local,7
Como,2020-05-28,local,31
Como,2020-05-29,local,14
Como,2020-05-30,local,3
Como,2020-05-31,local,13
Como,2020-06-01,local,1
Como,2020-06-02,local,26
Como,2020-06-03,local,10
Como,2020-06-04,local,4
Como,2020-06-05,local,18
Como,2020-06-06,local,9
Como,2020-06-07,local,1
Como,2020-06-08,local,13
Como,2020-06-09,local,11
Como,2020-06-10,local,7
Como,2020-06-11,local,4
Como,2020-06-12,local,13
Como,2020-06-13,local,6
Como,2020-06-14,local,13
Como,2020-06-15,local,19
Como,2020-06-16,local,10
Como,2020-06-17,local,5
Como,2020-06-18,local,12
Como,2020-06-19,local,8
Como,2020-06-20,local,8
Como,2020-06-21,local,2
Como,2020-06-22,local,13
Como,2020-06-23,local,2
Como,2020-06-24,local,2
Como,2020-06-25,local,8
Como,2020-06-26,local,9
Como,2020-06-27,local,5
Como,2020-06-28,local,1
Como,2020-06-29,local,0
Como,2020-06-30,local,0
Como,2020-07-01,local,1
Como,2020-07-02,local,4
Como,2020-07-03,local,2
Como,2020-07-04,local,3
Como,2020-07-05,local,5
Como,2020-07-06,local,5
Como,2020-07-07,local,0
Como,2020-07-08,local,2
Como,2020-07-09,local,1
Como,2020-07-10,local,5
Como,2020-07-11,local,8
Como,2020-07-12,local,1
Como,2020-07-13,local,4
Como,2020-07-14,local,0
Como,2020-07-15,local,0
Como,2020-07-16,local,4
Como,2020-07-17,local,1
Como,2020-07-18,local,1
Como,2020-07-19,local,1
Como,2020-07-20,local,2
Como,2020-07-21,local,0
Como,2020-07-22,local,1
Como,2020-07-23,local,1
Como,2020-07-24,local,1
Como,2020-07-25,local,2
Como,2020-07-26,local,3
Como,2020-07-27,local,2
Como,2020-07-28,local,0
Como,2020-07-29,local,1
Como,2020-07-30,local,4
Como,2020-07-31,local,1
Como,2020-08-01,local,1
Milano,2020-02-24,local,0
Milano,2020-02-25,local,8
Milano,2020-02-26,local,0
Milano,2020-02-27,local,7
Milano,2020-02-28,local,14
Milano,2020-02-29,local,1
Milano,2020-03-01,local,16
Milano,2020-03-02,local,12
Milano,2020-03-03,local,35
Milano,2020-03-04,local,52
Milano,2020-03-05,local,52
Milano,2020-03-06,local,70
Milano,2020-03-07,local,94
Milano,2020-03-08,local,45
Milano,2020-03-09,local,100
Milano,2020-03-10,local,86
Milano,2020-03-11,local,333
Milano,2020-03-12,local,221
Milano,2020-03-13,local,161
Milano,2020-03-14,local,244
Milano,2020-03-15,local,199
Milano,2020-03-16,local,233
Milano,2020-03-17,local,343
Milano,2020-03-18,local,318
Milano,2020-03-19,local,634
Milano,2020-03-20,local,526
Milano,2020-03-21,local,868
Milano,2020-03-22,local,424
Milano,2020-03-23,local,230
Milano,2020-03-24,local,375
Milano,2020-03-25,local,373
Milano,2020-03-26,local,848
Milano,2020-03-27,local,547
Milano,2020-03-28,local,314
Milano,2020-03-29,local,546
Milano,2020-03-30,local,347
Milano,2020-03-31,local,235
Milano,2020-04-01,local,611
Milano,2020-04-02,local,482
Milano,2020-04-03,local,387
Milano,2020-04-04,local,428
Milano,2020-04-05,local,411
Milano,2020-04-06,local,308
Milano,2020-04-07,local,249
Milano,2020-04-08,local,252
Milano,2020-04-09,local,440
Milano,2020-04-10,local,269
Milano,2020-04-11,local,520
Milano,2020-04-12,local,412
Milano,2020-04-13,local,481
Milano,2020-04-14,local,189
Milano,2020-04-15,local,325
Milano,2020-04-16,local,277
Milano,2020-04-17,local,325
Milano,2020-04-18,local,269
Milano,2020-04-19,local,279
Milano,2020-04-20,local,287
Milano,2020-04-21,local,408
Milano,2020-04-22,local,480
Milano,2020-04-23,local,277
