date, pm25, pm10, o3, no2
2020-08-01,63, , , 
2020-07-31,61,30,60,17
2020-07-30,61,32,68,17
2020-07-29,61,30,72,10
2020-07-28,50,27,66,13
2020-07-27,34,23,50,13
2020-07-26,30,14,47,19
2020-07-25,34,12,49,17
2020-07-24,42,16,32,13
2020-07-23, ,15,48,10
2020-07-22, ,33,65,22
2020-07-21, ,25,64,27
2020-07-20,25,23,61,20
2020-07-19,46,13,49,12
2020-07-18,55,10,42,11
2020-07-17,50,19,42,12
2020-07-16,38,19,59,25
2020-07-15,30,18,44,20
2020-07-14,21,17,43,18
2020-07-13,53,14,39,14
2020-07-12,57,14,35,8
2020-07-11,50,26,53,12
2020-07-10,34,27,67,19
2020-07-09,25,24,61,23
2020-07-08,46,17,45,33
2020-07-07,46,12,36,11
2020-07-06,25,16,59,31
2020-07-05,30,15,47,26
2020-07-04,46,11,40,28
2020-07-03,46,23,40,12
2020-07-02,50,23,52,15
2020-07-01,42,21,56,23
2020-06-30,53,23,45,18
2020-06-29,55,14,38,20
2020-06-28,53,17,57,20
2020-06-27,46,20,65,18
2020-06-26,50,22,51,16
2020-06-25,42, ,50,15
2020-06-24,21, ,58,22
2020-06-23,25, ,61,33
2020-06-22,21,13,51,44
2020-06-21,17,11,47,33
2020-06-20,21,10,45,37
2020-06-19,30,10,38,24
2020-06-18,34,12,32,17
2020-06-17,38,13,30,20
2020-06-16,13,13,31,16
2020-06-15,30,16,28,16
2020-06-14,30,9,37,35
2020-06-13,34,12,43,18
2020-06-12,25,11,42,37
2020-06-11,25,14,33,19
2020-06-10,42,11,29,19
2020-06-09,21,17,32,27
2020-06-08,30,18,27,12
2020-06-07,25,12,27,15
2020-06-06,30,16,42,17
2020-06-05,25,10,39,25
2020-06-04,34,7,29,26
2020-06-03,34,4,40,16
2020-06-02,42,12,50,11
2020-06-01,38,15,43,17
2020-05-31,21,11,41,10
2020-05-30,42,13,41,12
2020-05-29,25,10,39,19
2020-05-28,25,24,51,22
2020-05-27,30,15,39,15
2020-05-26,30,22,38,17
2020-05-25,50,19,43,29
2020-05-24,53,15,40,11
2020-05-23,42,21,45,14
2020-05-22,42,26,49,17
2020-05-21,55,17,43,16
2020-05-20,55,17,39,20
2020-05-19,55,30,26,22
2020-05-18,57,29,37,17
2020-05-17,38,28,36,13
2020-05-16,21,21,30,15
2020-05-15,59,17,34,16
2020-05-14,38,34,32,11
2020-05-13,25,22,20,17
2020-05-12,17, ,32,16
2020-05-11,46,8,32,13
2020-05-10,34,16,44,5
2020-05-09,50,19,51,30
2020-05-08,38,23,51,37
2020-05-07,34,19,44,17
2020-05-06,34,22,32,13
2020-05-05,30,18,30,15
2020-05-04,30,16,42,21
2020-05-03,17,13,35,5
2020-05-02,21,9,34,12
2020-05-01,25,7,29,4
2020-04-30,17,10,31,13
2020-04-29,17,10,30,19
2020-04-28,38,10,28,12
2020-04-27,42,10,36,15
2020-04-26,42,10,42,9
2020-04-25,57,10,41,11
2020-04-24,57,20,47,33
2020-04-23,53,22,43,20
2020-04-22,38,21,39,14
2020-04-21,42,21,24,19
2020-04-20,59,10,26,6
2020-04-19,55,21,38,6
2020-04-18,57,20,42,27
2020-04-17,50,22,43,30
2020-04-16,38,20,40,27
2020-04-15,46,17,37,11
2020-04-14,55,21,40,14
2020-04-13,50,15,44,9
2020-04-12,61,12,46,8
2020-04-11,63,22,51,28
2020-04-10,57,23,49,42
2020-04-09,57,20,43,31
2020-04-08,68,19,41,22
2020-04-07,68,30,43,20
2020-04-06,57,30,45,35
2020-04-05,76,30,40,22
2020-04-04,74,28,46,30
2020-04-03,61,23,44,22
2020-04-02,55,20,40,17
2020-04-01,25,10,35,16
2020-03-31,59,52,33,19
2020-03-30,65,58,34,12
2020-03-29,82,72,38,33
2020-03-28,65,36,35,16
2020-03-27,46,15,19,16
2020-03-26,50,27,27,15
2020-03-25,38,19,29,22
2020-03-24,34,16,33,20
2020-03-23,53,20,31,6
2020-03-22,78,25,27,19
2020-03-21,99,42,38,25
2020-03-20,85,36,33,43
2020-03-19,91,42,40,48
2020-03-18,72,36,40,40
2020-03-17,57,27,35,39
2020-03-16,46,14,33,13
2020-03-15,68,26,31,10
2020-03-14,87,40,21,25
2020-03-13,107,51,30,32
2020-03-12,61,29,32,39
2020-03-11, ,28,31,41
2020-03-10,57, ,22,24
2020-03-09,50,20,22,38
2020-03-08,65,20,32,38
2020-03-07,53,31,24,29
2020-03-06,57,29,24,27
2020-03-05,42,20,13,26
2020-03-04,34,14,23,24
2020-03-03,57,9,15,27
2020-03-02, ,21,11,25
2020-03-01,78,29, ,21
2020-02-29,30,43,21,29
2020-02-28,17,26,30,41
2020-02-27,59,10,30,30
2020-02-26,112,24,29,24
2020-02-25,122,52,24,31
2020-02-24, ,53,25,28
2020-02-23, ,57, ,39
2020-02-22, ,61, ,43
2020-02-21, ,46, ,35
2020-02-20, ,39, ,45
2020-02-19, ,39, ,35
2020-02-18, ,51, ,30
2020-02-17, ,63, ,26
2020-02-16, ,60, ,39
2020-02-15, ,55, ,41
2020-02-14, ,54, ,42
2020-02-13, ,41, ,41
2020-02-12, ,12, ,43
2020-02-11, ,30, ,51
2020-02-10, ,53, ,35
2020-02-09, ,52, ,36
2020-02-08,68,55, ,38
2020-02-07,42,44,15,37
2020-02-06,17,31,18,39
2020-02-05,21,15,27,33
2020-02-04,46,16,27,21
2020-02-03,63,18,3,19
2020-02-02,144,34,5,18
2020-02-01,89,68,3,23
2020-01-31,70,50,16,44
2020-01-30,53,39,17,32
2020-01-29,134,34,19,39
2020-01-28,97,58,5,25
2020-01-27,127,40,9,28
2020-01-26,161,55,7,29
2020-01-25,158,69,3,28
2020-01-24,129,64,3,30
2020-01-23,74,54,5,35
2020-01-22,78,46,12,41
2020-01-21,68,46,8,33
2020-01-20,85,38,14,36
2020-01-19,82,34,4,22
2020-01-18,109,30,11,28
2020-01-17,157,52,7,33
2020-01-16,167,69,3,28
2020-01-15,162,76,3,28
2020-01-14,132,70,3,27
2020-01-13,114,56,4,37
2020-01-12,127,51,8,33
2020-01-11,132,56,10,38
2020-01-10,99,60,3,36
2020-01-09,78,53,4,48
2020-01-08,95,40,3,22
2020-01-07,95,48, ,20
2020-01-06,85,44,6,18
2020-01-05,99,35,9,37
2020-01-04,102,44,9,38
2020-01-03,147,52,9,43
2020-01-02,142,56,7,23
2020-01-01, ,60,13,33
2019-12-29, ,48, ,17
2019-12-28, ,54, ,30
2019-12-27,68,47,5,29
2019-12-26,46,40,9,29
2019-12-25,34,35,14,31
2019-12-24,13,29,23,35
2019-12-23,13,16,27,32
2019-12-22,42,5,22,25
2019-12-21,42,7,8,26
2019-12-20,65,14,8,30
2019-12-19,78,38,3,20
2019-12-18,134,40,3,21
2019-12-17,124,58,3,26
2019-12-16,119,57,3,27
2019-12-15,70,52,3,30
2019-12-14,70,25,3,28
2019-12-13,59,25,3,28
2019-12-12,68,20,13,31
2019-12-11,74,28,7,34
2019-12-10,155,45,6,51
2019-12-09,127,66,3,20
2019-12-08,122,55,6,21
2019-12-07,117,56,8,28
2019-12-06,87,53,3,22
2019-12-05,68,46,3,27
2019-12-04,50,33,10,26
2019-12-03,34,22,11,21
2019-12-02,82,17,7,20
2019-12-01,68,44,5,13
2019-11-30,74,30,5,15
2019-11-29,59,39,3,19
2019-11-28,61,27,5,16
2019-11-27,38,34,3,17
2019-11-26,38,26,24,21
2019-11-25,34,26,24,21
2019-11-24,46,20,23,15
2019-11-23,59,16,18,13
2019-11-22,70,30,6,18
2019-11-21,50,34,7,19
2019-11-20,38,25,9,20
2019-11-19,50,13,9,18
2019-11-18,21,22,10,22
2019-11-17,65,11,22,20
2019-11-16,34,32,7,21
2019-11-15,50,17,13,27
2019-11-14,46,14,10,20
2019-11-13,34,22,10,29
2019-11-12,68,10,10,22
2019-11-11,74,26,4,17
2019-11-10,50,36,14,20
2019-11-09,55,25,16,22
2019-11-08,59,25,5,18
2019-11-07,25,28,11,17
2019-11-06,57,20,9,24
2019-11-05,46,19,7,21
2019-11-04,42,12,9,20
2019-11-03,70,11,7,13
2019-11-02,55,26,11,12
2019-11-01,53,20,16,11
2019-10-31,55,26,9,15
2019-10-30,134,28,9,15
2019-10-29,99,60,8,18
2019-10-28,68,48,13,23
2019-10-27,80,30,24,29
2019-10-26,65,40,22,27
2019-10-25,72,30,19,23
2019-10-24,119,44,9,21
2019-10-23,93,57,19,30
2019-10-22, ,50,19,26
2019-10-21,57,45,22,15
2019-10-20,87,25,25,17
2019-10-19,53,45,10,22
2019-10-18,42,21,19,22
2019-10-17,25,22,15,26
2019-10-16,72,18,20,39
2019-10-15,153,39,19,22
2019-10-14,112,65,17,28
2019-10-13,104,57,21,22
2019-10-12,97,54,22,31
2019-10-11,102,54,25,36
2019-10-10,74,52,19,24
2019-10-09,53,33,23,23
2019-10-08,30,30,22,34
2019-10-07,59,26,28,17
2019-10-06,59,26,26,33
2019-10-05,38,11,19,31
2019-10-04,21,12,27,22
2019-10-03,34,17,24,37
2019-10-02,50,25,35,37
2019-10-01,38,22,31,33
2019-09-30,30,13,36,25
2019-09-29,34,19,34,29
2019-09-28,76,33,25,34
2019-09-27,78,37,32,42
2019-09-26,65,33,24,26
2019-09-25,38,15,30,38
2019-09-24,65,24,15,22
2019-09-23,59,22,25,17
2019-09-22,46,22,31,38
2019-09-21,42,26,29,18
2019-09-20,25,24,17,22
2019-09-19,59,29,34,27
2019-09-18,65,32,55,68
2019-09-17,55,23,46,55
2019-09-16,46,18,39,40
2019-09-15,55,20,44,39
2019-09-14,57,28,45,56
2019-09-13,50,29,47,50
2019-09-12,53,26,39,43
2019-09-11,53,18,36,15
2019-09-10,21,8,27,24
2019-09-09,34,13,26,17
2019-09-08,34,15,35,23
2019-09-07,46,14,31,21
2019-09-06,50,28,48,25
2019-09-05,46,21,45,32
2019-09-04,34,16,36,12
2019-09-03,57,30,48,18
2019-09-02,63,29,47,22
2019-09-01,68,30,50,18
2019-08-31,65,33,62,23
2019-08-30,57,24,51,50
2019-08-29,76,33,39,22
2019-08-28,70,30,52,40
2019-08-27,63,22,49,37
2019-08-26,55,21,45,25
2019-08-25,59,25,45,17
2019-08-24,57,24,33,17
2019-08-23,57,25,35,16
2019-08-22,50,23,53,14
2019-08-21,42,19,45,12
2019-08-20,42,17,46,31
2019-08-19,46,17,52,13
2019-08-18,38,16,46,10
2019-08-17,25,13,42,13
2019-08-16,25,13,41,23
2019-08-15,25,16,36,14
2019-08-14,46,26,37,19
2019-08-13,57,28,32,19
2019-08-12,46,20,46,20
2019-08-11,50,22,54,22
2019-08-10,59,28,49,17
2019-08-09,46,22,43,27
2019-08-08,46,22,48,14
2019-08-07,55,26,59,26
2019-08-06,42,21,53,18
2019-08-05,38,14,49,12
2019-08-04,30,12,50,39
2019-08-03,42,20,46,18
2019-08-02,55,23,57,33
2019-08-01,46,20,49,23
2019-07-31,38,17,55,33
2019-07-30,21,10,44,18
2019-07-29,38,15,29,17
2019-07-28,46,18,40,11
2019-07-27,57,22,76,24
2019-07-26,59,28,67,46
2019-07-25,61,26,70,44
2019-07-24,63,26,69,24
2019-07-23,59,24,63,34
2019-07-22,46,18,61,31
2019-07-21,57,20,62,24
2019-07-20,57,23,62,25
2019-07-19,50,21,36,24
2019-07-18,38,16,50,42
2019-07-17,42,16,45,41
2019-07-16,30,14,25,17
2019-07-15,30,12,41,16
2019-07-14,46,20,46,15
2019-07-13,55,24,55,21
2019-07-12,42,20,42,18
2019-07-11,46,23,34,17
2019-07-10,38,25,39,22
2019-07-09,55,25,53,27
2019-07-08,55,26,40,19
2019-07-07,55,26,40,19
2019-07-06,55,23,62,27
2019-07-05, ,23,74,30
2019-07-04, ,20,59,23
2019-07-03, ,30,74,29
2019-07-02, ,25,65,33
2019-07-01,53,32,81,23
2019-06-30,50,26,67,20
2019-06-29,65,22,55,14
2019-06-28,61,34,69,25
2019-06-27,61,19,83,68
2019-06-26,57, ,79,30
2019-06-25,57, ,59,22
2019-06-24,42, ,61,15
2019-06-23,53,20,50,27
2019-06-22,38,28,41,16
2019-06-21,25,26,58,35
2019-06-20,42,17,51,25
2019-06-19,55,22,60,33
2019-06-18,53,26,53,18
2019-06-17,42,26,50,15
2019-06-16,59,24,52,24
2019-06-15,50,42,46,21
2019-06-14,30,30,49,20
2019-06-13,53,15,54,34
2019-06-12,57,33,40,24
2019-06-11,70,44,41,26
2019-06-10,57,46,38,16
2019-06-09,57,35,42,13
2019-06-08,34,38,42,21
2019-06-07,46,20,45,21
2019-06-06,53,22,40,26
2019-06-05,57,21,54,24
2019-06-04,46,20,61,28
2019-06-03,30,18,54,31
2019-06-02,25,10,49,38
2019-06-01,25,14,41,46
2019-05-31,21,12,40,17
2019-05-30,21,14,33,15
2019-05-29,21,13,22,22
2019-05-28,34,19,29,24
2019-05-27,57,19,32,17
2019-05-26,50,20, ,14
2019-05-25,42,19, ,17
2019-05-24,38,16, ,30
2019-05-23,42,14, ,28
2019-05-22,30,16, ,29
2019-05-21, ,16, ,23
2019-05-20,25,9, ,27
2019-05-19,34,7, ,20
2019-05-18,50,11, ,22
2019-05-17,34,13, ,20
2019-05-16,25,10, ,19
2019-05-15,25,14, ,24
2019-05-14, ,12, ,23
2019-05-13, ,17, ,26
2019-05-12,38,8, ,20
2019-05-11,42,15, ,21
2019-05-10,38,18, ,43
2019-05-09,46,15, ,31
2019-05-08,30,22, ,27
2019-05-07, ,16, ,21
2019-05-06, ,11, ,25
2019-05-05,42,6, ,18
2019-05-04,38,12, ,18
2019-05-03,30,13, ,24
2019-05-02,34,12, ,26
2019-05-01,30,13, ,26
2019-04-30, ,12, ,26
2019-04-29,21,10, ,30
2019-04-28, ,9, ,24
2019-04-27,34,9, ,32
2019-04-26,57,28, ,22
2019-04-25,38,37, ,19
2019-04-24,42,23, ,33
2019-04-23,65,17, ,17
2019-04-22,53,22, ,8
2019-04-21,53,16, ,22
2019-04-20,50,20, ,23
2019-04-19,65,25, ,49
2019-04-18,72,30, ,28
2019-04-17,65,32, ,39
2019-04-16,59,30, ,48
2019-04-15,68,25, ,42
2019-04-14,57,27, ,22
2019-04-13,46,22, ,19
2019-04-12,34,20, ,19
2019-04-11,53,14, ,23
2019-04-10,46,19, ,38
2019-04-09,57,15, ,30
2019-04-08,59,22, ,26
2019-04-07,61,26, ,31
2019-04-06,30,20, ,19
2019-04-05,53,9, ,27
2019-04-04,53, , ,30
2019-04-03,89,12, ,33
2019-04-02,79,37, ,45
2019-04-01,74,30, ,44
2019-03-31,61,28, ,71
2019-03-30,50,25, ,47
2019-03-29,50,26, ,46
2019-03-28,42,30, ,39
2019-03-27,21,21, ,35
2019-03-26,59,10, ,32
2019-03-25,68,27, ,37
2019-03-24,82,28, ,56
2019-03-23,76,41, ,54
2019-03-22,55,42, ,55
2019-03-21,50,38, ,43
2019-03-20,38,29, ,38
2019-03-19,25,21, ,32
2019-03-18,61,15, ,24
2019-03-17,76,30, ,29
2019-03-16,50,46, ,49
2019-03-15,38,27, ,42
2019-03-14,38,25, ,43
2019-03-13, ,22, ,34
2019-03-12,25,15, ,39
2019-03-11,38,27, ,22
2019-03-10,25,26, ,36
2019-03-09, ,27, ,32
2019-03-08,50,21, ,37
2019-03-07,57,27, ,25
2019-03-06,72,32, ,32
2019-03-05,65,43, ,45
2019-03-04,85,40, ,34
2019-03-03,97,42, ,52
2019-03-02,134,48, ,47
2019-03-01,119,55, ,37
2019-02-28,85,53, ,52
2019-02-27,89,50, ,63
2019-02-26,68,54, ,48
2019-02-25, ,46, ,45
2019-01-29,119, , , 
2019-01-28,159,34, ,23
2019-01-27,117,52,9,27
2019-01-26,117,28,22,33
2019-01-25,95,28,18,35
2019-01-24,76,24,17,32
2019-01-23,132,18,20,18
2019-01-22, ,29,17,33
2019-01-21,124,44,3,20
2019-01-20,72,29,9,22
2019-01-19,134,10,17,27
2019-01-18,154,29,13,27
2019-01-17,151,36,4,31
2019-01-16,102,20,11,54
