date, pm25, pm10, o3, no2
2020-07-02,25,19,45,3
2020-07-03,38,18,45,3
2020-07-04,38,16,38,3
2020-07-05,17,14,44,3
2020-07-06,25,14,59,3
2020-07-07,42,28,42,3
2020-07-08,13,12,41,3
2020-07-09,21,14,46,3
2020-07-10,25,14,51,3
2020-07-11,30,20,51,3
2020-07-12,50,13,40,3
2020-07-13,13,12,39,3
2020-07-14,21,17,41,3
2020-07-15,25,15,42,3
2020-07-16,21,17,52,4
2020-07-17,46,15,41,3
2020-07-18,34,10,36,3
2020-07-19,13,8,38,3
2020-07-20,13,13,54,5
2020-07-21,25,13,51,8
2020-07-22,34,19,70,7
2020-07-23,55,16,49,4
2020-07-24,30,14,39,5
2020-07-25,21,9,42,3
2020-07-26,13,17,46,4
2020-07-27,25,19,47,5
2020-07-28,30,15,50,6
2020-07-29,34,20,53,6
2020-07-30,50,20,53,6
2020-07-31,55,30,66,7
2020-08-01,61, , , 
2020-06-02,13,8,41,3
2020-06-03,13,10,43,3
2020-06-04,13,10,36,3
2020-06-05,13,10,37,3
2020-06-06,13,14,40,3
2020-06-07,13,11,30,3
2020-06-08,13,15,29,3
2020-06-09,13,16,32,3
2020-06-10,17,13,29,3
2020-06-11,21,15,35,3
2020-06-12,25,14,39,4
2020-06-13,25,15,32,3
2020-06-14,21,7,32,3
2020-06-15,13,9,34,3
2020-06-16,13,9,39,4
2020-06-17,21,13,36,3
2020-06-18,21,10,34,3
2020-06-19,21,13,35,3
2020-06-20,17,11,45,3
2020-06-21,13,10,48,3
2020-06-22,21,12,53,6
2020-06-23,17,13,44,3
2020-06-24,30,21,50,4
2020-06-25,34,23,48,8
2020-06-26,46,18,47,17
2020-06-27,38,18,50,5
2020-06-28,25,20,66,4
2020-06-29,30,13,46, 
2020-06-30,17,12,41, 
2020-07-01,21,14,42,4
2020-05-02,13,11, ,3
2020-05-03,13,11, ,3
2020-05-04,17,14, ,3
2020-05-05,21,12, ,3
2020-05-06,25,20,33,6
2020-05-07,25,13,43,3
2020-05-08,30,18,43,6
2020-05-09,30,18,50,3
2020-05-10,38,12,47,3
2020-05-11,30,10,38,3
2020-05-12,13,10,28,3
2020-05-13,13,23, ,5
2020-05-14,17,38,37,3
2020-05-15,38,26,36,3
2020-05-16,21,20,32,3
2020-05-17,17,19,37,3
2020-05-18,38,28,30,5
2020-05-19,50,29,37,3
2020-05-20,46,20,36,3
2020-05-21,38,14,41,3
2020-05-22,30,16,47,5
2020-05-23,42,19,42,3
2020-05-24,38,13,41,3
2020-05-25,17,10,40,4
2020-05-26,13,19,34,3
2020-05-27,13,14,36,5
2020-05-28,13,12,43,4
2020-05-29,21,10,35,3
2020-05-30,13,10,40,3
2020-05-31,13,8,36,3
2020-06-01,13,11,35,3
2020-04-02,38,20,43,4
2020-04-03,50,22,45,4
2020-04-04,61,30,43,5
2020-04-05,57,29,43,3
2020-04-06,53,33,47,4
2020-04-07,72,31,44,4
2020-04-08,65,26,43,4
2020-04-09,59,20,44,6
2020-04-10,53,24,52,5
2020-04-11,55,30,59,3
2020-04-12,61,21,48,3
2020-04-13,55,19,48,3
2020-04-14,50,21,44,3
2020-04-15,38,18,38,3
2020-04-16,25,19,40,5
2020-04-17,34,18,40,4
2020-04-18,38,22,41,3
2020-04-19,17,18,37,3
2020-04-20,13,17,35,3
2020-04-21,13,23,34,3
2020-04-22,17,28,36,3
2020-04-23,25,26,46,3
2020-04-24,59,24,46,5
2020-04-25,61,15,43,3
2020-04-26,38,13,41,3
2020-04-27,34,11,42,4
2020-04-28,21,10,32,3
2020-04-29,13,7,34,3
2020-04-30,13,10,33,3
2020-05-01,13,7,33,3
2020-03-02,53,18,33,3
2020-03-03,13,16,34,10
2020-03-04,13,21,23,8
2020-03-05,17,14,30,6
2020-03-06,13,21,33,8
2020-03-07,30,33,26,6
2020-03-08,55,20,35,4
2020-03-09,17,28,35,9
2020-03-10,42,39,30,11
2020-03-12,30,35,32,5
2020-03-13,30,16,30,5
2020-03-14,34,19,29,3
2020-03-15,30,16,38,5
2020-03-16,30,19,37,6
2020-03-17,42,33,37,6
2020-03-18,70,56,43,10
2020-03-19,91,49,43,6
2020-03-20,74,38,37,7
2020-03-21,70,35,40,5
2020-03-22,89,28,33,3
2020-03-23,30,29,33,3
2020-03-24,42,44,33,3
2020-03-25,55,22,34,3
2020-03-26,42,27,33,4
2020-03-27,42,35,26,6
2020-03-28,55,93,34,4
2020-03-29,91,86,41,3
2020-03-30,76,54,37,3
2020-03-31,42,21,35,4
2020-04-01,30,23,39,3
2020-02-02,61,64,20,20
2020-02-03,142,26,10,17
2020-02-04,25,21,30,11
2020-02-05,21,39, , 
2020-02-07,30,35, ,17
2020-02-08,59, ,21,22
2020-02-09,99, ,27,10
2020-02-10,99, ,33,3
2020-02-11,21, ,31,4
2020-02-12,17, ,30,10
2020-02-13,17, ,32,11
2020-02-14,13, , ,11
2020-02-15,70, ,26,11
2020-02-16,72, ,29,11
2020-02-17,89, ,32,7
2020-02-18,42, ,32,11
2020-02-19,87, ,20,15
2020-02-20,107, ,30,8
2020-02-21,13, ,27,16
2020-02-22,59, ,29,8
2020-02-23,68,54,31,7
2020-02-24,70,34,32,11
2020-02-25,46,20,37,3
2020-02-26,13,9,37,3
2020-02-27,13,7,34,3
2020-02-28,13,16,33,8
2020-02-29,17,20,37,4
2020-03-01,38,28,38,13
2020-01-02,104,57,19,20
2020-01-03,104,54,20,15
2020-01-04,91,46,21,15
2020-01-05,74,34,23,9
2020-01-06,59,30,25,8
2020-01-07,21,47,23,20
2020-01-08,91,50,21,19
2020-01-09,102,58,21,21
2020-01-10,70,44,29,25
2020-01-11,57,61,17,27
2020-01-12,132,53,19,14
2020-01-13,95,51,18,23
2020-01-14,104,61,17,24
2020-01-15,117,78,4,27
2020-01-16,163,80,6,26
2020-01-17,160,52,20,25
2020-01-18,78,28,29,16
2020-01-19,38,24,28,6
2020-01-20,50,26,28,5
2020-01-21,38,41,26,19
2020-01-22,78,44,19,17
2020-01-23,76,55,22,29
2020-01-24,89,68,9,27
2020-01-25,151,68,6,20
2020-01-26,144,59,11,22
2020-01-27,107,41,23,10
2020-01-28,53,11,32,3
2020-01-29,13,30,31,17
2020-01-30,38,31,28,10
2020-01-31,25,55,26,17
2020-02-01,61,58,26,19
2019-10-02,13,13,30,3
2019-10-03,13,15,28,4
2019-10-04,13,13,26,6
2019-10-05,13,20,35,4
2019-10-06,25,25,28,3
2019-10-07,21,19,31,4
2019-10-08,25,19,28,9
2019-10-09,34,14,34,5
2019-10-10,25,38,33,6
2019-10-11,70,40,30,6
2019-10-12,80,40,30,5
2019-10-13,82,45,32,4
2019-10-14,87,40,25,8
2019-10-15,76,26,27,3
2019-10-16,25,18,29,7
2019-10-17,13,20,31,7
2019-10-18,21,25,30,8
2019-10-19,21,18,30,3
2019-10-20,25,21,32,3
2019-10-21,34,29,31,6
2019-10-22,38,36,26,7
2019-10-23,63,44,30,7
2019-10-24,76,43,19,7
2019-10-25,70,43,29,6
2019-10-26,74,41,30,9
2019-10-27,70,36,30,8
2019-10-28,63,42,24,11
2019-10-29,70,55,24,10
2019-10-30,74,32,13,10
2019-10-31,50,10,6,7
2019-11-01,13,20,9,10
2019-11-02,42,32,11,10
2019-11-03,50,8,26,3
2019-11-04,13,10,27,3
2019-11-05,13,10,29,3
2019-11-06,13,17,28,3
2019-11-07,13,26,21,7
2019-11-08,34,20,25,6
2019-11-09,17,17,28,5
2019-11-10,30,25,25,11
2019-11-11,50,33,20,17
2019-11-12,61,15,22,14
2019-11-13,13,20,23,11
2019-11-14,17,21,17,13
2019-11-15,30,16,24,7
2019-11-16,21,22,29,14
2019-11-17,38,9,27,4
2019-11-18,13,20,24,10
2019-11-19,30,40,20,9
2019-11-20,34,29,21,17
2019-11-21,50,45,24,10
2019-11-22,25,35,20,13
2019-11-23,30,27,21,6
2019-11-24,25,30,25,4
2019-11-25,34,30,28,11
2019-11-26,21,30,28,11
2019-11-27,21, ,26,3
2019-11-28,13,32,28,14
2019-11-29,13,34,26,12
2019-11-30,42,41,11,11
2019-12-01,72, ,16,8
2019-12-02,61,24,26,7
2019-12-03,46,20,30,8
2019-12-04,25,23,22,8
2019-12-05,50,45,16,15
2019-12-06,97,55,11,21
2019-12-07,109,60,9,21
2019-12-08,137,61,19,16
2019-12-09,109,57,25,19
2019-12-10,76,46,21,19
2019-12-11,72,21,26,9
2019-12-12,13,16,23,10
2019-12-13,13,10,22,17
2019-12-14,13,10,22,17
2019-12-15,13,53,27,16
2019-12-16,38,60,17,21
2019-12-17,122,51,16,20
2019-12-18,80,57,20,18
2019-12-19,53,50,7,14
2019-12-23,13,14,31,3
2019-12-24,21,24,28,9
2019-12-25,25,39,22,10
2019-12-26,59,38,18,9
2019-12-27,78, , , 
2019-12-29,61, ,18,16
2019-12-30,72, , , 
2019-07-02,50,25,78,5
2019-07-03,59, ,63,5
2019-07-04,50, ,54,5
2019-07-05,34,20,64,5
2019-07-06,55,20,57,5
2019-07-07,50,25,45,5
2019-07-08,46,26,41,5
2019-07-09,55, ,42,5
2019-07-10,42, ,35,5
2019-07-11,21,14,41,5
2019-07-12,21,13,42,5
2019-07-13,30,15,45,5
2019-07-14,25,8,37,5
2019-07-15,21,15,30,5
2019-07-16,21,17,44,5
2019-07-17,30,14,50,5
2019-07-18,25,19,50,5
2019-07-19,42,20,48,5
2019-07-20,50,20,57,5
2019-07-21,59,22,58,5
2019-07-22,61,23,64,5
2019-07-23,61,23,57,5
2019-07-24,55,19,54,5
2019-07-25,42,20,54,5
2019-07-26,42,22,64,5
2019-07-27,46,14,43,5
2019-07-31,55,19,39,5
2019-08-01,38,21,53,5
2019-08-02,42,19,46,5
2019-08-03,21,14,42,5
2019-08-04,21,13,42,5
2019-08-05,21,17,53,5
2019-08-06,38,19,45,5
2019-08-07,42,25,44,5
2019-08-08,42,22,41,5
2019-08-09,55,24,39,6
2019-08-10,50,26,48,6
2019-08-11,46,18,40,5
2019-08-12,50,22,44,7
2019-08-13,34,22,39,5
2019-08-14,46,18,35,5
2019-08-15,21,11,41,5
2019-08-16,21,16,38,5
2019-08-17,21,13,39,5
2019-08-18,21,13,44,5
2019-08-19,34,16,44,6
2019-08-20,46,18,48,5
2019-08-21,46, ,47,5
2019-08-22,55,20,37,5
2019-08-23,46,20,36,5
2019-08-24,57,21,45,5
2019-08-25,59,20,48,5
2019-08-26,59,26,46,6
2019-08-27,70,28,48,6
2019-08-28,76,29,46,6
2019-08-29,72,24,52,10
2019-08-30,65,29,63,6
2019-08-31,70,33,51,5
2019-09-01,72,26,51,5
2019-09-02,61,28,46,5
2019-09-03,70,20,36,5
2019-09-04,21,18,43,5
2019-09-05,21,17,52,5
2019-09-06,21,18,39,5
2019-09-07,34,12,37,5
2019-09-08,21,10,37,5
2019-09-09,21,10,39,5
2019-09-10,21,14,39,5
2019-09-11,21,19,43,5
2019-09-12,30,23,41,5
2019-09-13,57,20,43,7
2019-09-14,46,17,40,5
2019-09-15,25,13,42,5
2019-09-16,21,13,40,11
2019-09-17,21,17,45,7
2019-09-18,21, ,42,5
2019-09-21,13,13,38,4
2019-09-22,25,15,28,4
2019-09-23,46,27,18,8
2019-09-24,57,17,30,6
2019-09-25,34,15,25,5
2019-09-26,13,20,34,6
2019-09-27,34,25,35,8
2019-09-28,46,18,32,3
2019-09-29,25,13,31,3
2019-09-30,21,14,32,3
2019-10-01,13,18,33,5
2019-04-02,68,31, ,11
2019-04-03,53,15, , 
2019-04-08,21,29, ,9
2019-04-09,61,24, ,8
2019-04-10,53,21, , 
2019-04-12,38,16, ,6
2019-04-13,21,20, , 
2019-04-14,42,16, , 
2019-04-15,42,22, , 
2019-04-16,50,29, ,7
2019-04-17,63,30, ,51
2019-04-18,70,30, ,42
2019-04-19,59,24, ,48
2019-04-20,55,26, ,39
2019-04-21,55,21, ,23
2019-04-22,38,32, ,17
2019-04-23,34,31, ,28
2019-04-24,21,51, ,32
2019-04-25,38,38, ,18
2019-04-26,42,25, ,32
2019-04-27,25,14, ,40
2019-04-30,25,16, ,35
2019-05-01,34,15, ,34
2019-05-02,30,15, ,38
2019-05-03,30,13, ,34
2019-05-07,25,20, ,28
2019-05-08,30,17, ,42
2019-05-09,25, , , 
2019-05-22,21,19, ,32
2019-05-23,34,17, ,25
2019-05-24,25,17, ,32
2019-05-25,21,16, ,27
2019-05-26,21,14, ,19
2019-05-27,25,10,37,5
2019-05-29,21,10,26,5
2019-05-30,21,14,31,5
2019-05-31,25,16,41,5
2019-06-01,34,15,41,5
2019-06-02,42,12,43,6
2019-06-03,25,12,43,5
2019-06-04,21,16,48,5
2019-06-05,21,19,45,5
2019-06-06,21,20,38,5
2019-06-09,57,29,40,5
2019-06-10,61,35,40,5
2019-06-11,59,39,44,5
2019-06-12,57,40,39,5
2019-06-13,57,18,49,5
2019-06-14,34,24,53,5
2019-06-15,46,41,45,5
2019-06-16,59,25,47,5
2019-06-17,42,20,45,5
2019-06-18,34,20,53,5
2019-06-19,38,21,50,5
2019-06-20,46,19,44,5
2019-06-21,25,17,45,5
2019-06-22,30, ,37,5
2019-06-23,34, ,48,5
2019-06-24,42, ,43,5
2019-06-25,38,18,46,5
2019-06-26,46,23,54,5
2019-06-27,57,26,78,5
2019-06-28,50,24,66,5
2019-06-29,55,20,49,5
2019-06-30,30,20,63,8
2019-07-01,34,22,73,6
2019-02-26,61,50, ,22
2019-02-27,72,36, ,13
2019-02-28,61,44, ,18
2019-03-01,57,49, ,19
2019-03-02,72,61, ,19
2019-03-03,112,53, ,8
2019-03-04,85,20, , 
2019-03-05,21,37, ,13
2019-03-06,30,31, ,16
2019-03-07,30,23, ,33
2019-03-08,38,23, ,46
2019-03-09,30, , ,38
2019-03-10,25, , , 
2019-03-11,21, , , 
2019-03-12,34,13, ,7
2019-03-14,34,28, ,12
2019-03-15,30,32, ,5
2019-03-16,21,20, , 
2019-03-17,21,20, , 
2019-03-19,34,23, ,5
2019-03-20,30, , ,6
2019-03-21,46,30, ,18
2019-03-22,61,35, ,8
2019-03-23,63,41, ,7
2019-03-24,63,55, ,6
2019-03-25,46,44, , 
2019-03-26,34,27, , 
2019-03-28,21,34, ,5
2019-03-29,42,24, ,8
2019-03-30,46,23, ,6
2019-03-31,46,30, ,6
2019-04-01,65,32, ,11
2020-02-06, ,34, , 
2020-01-01, ,54,19,20
2019-12-20, ,33,30,3
2019-12-21, ,4,32,3
2019-12-22, ,8,31,5
2019-07-28, ,8,29,5
2019-07-29, ,16,44,5
2019-07-30, ,20,39,5
2019-04-04, ,18, ,8
2019-04-05, ,16, , 
2019-04-06, ,16, ,6
2019-04-07, ,19, , 
2019-04-11, ,16, , 
2019-04-28, ,9, ,23
2019-04-29, ,16, ,23
2019-05-04, ,14, ,30
2019-05-05, ,12, ,19
2019-05-06, ,16, ,35
2019-05-16, ,12, ,35
2019-05-17, ,13, ,24
2019-05-18, ,12, ,29
2019-05-19, ,10, ,19
2019-05-20, ,9, ,29
2019-05-21, ,12, ,32
2019-05-28, ,13,30,5
2019-06-07, ,29,41,5
2019-06-08, ,34,40,5
2019-02-25, ,31, ,12
2019-03-13, ,18, ,11
2019-03-18, ,19, , 
2019-03-27, ,20, , 
2018-10-02, ,6,28,7
2018-10-03, ,3,35,6
2018-10-04, ,5,31,6
2018-10-05, ,10,29,8
2018-10-06, ,10,25,6
2018-10-07, ,14,28,7
2018-10-08, ,20,31,8
2018-10-09, ,20,32,10
2018-10-10, ,18,35,11
2018-10-11, ,23,28,12
2018-10-12, ,30,28,7
2018-10-13, ,37,35,7
2018-10-14, ,32,38,7
2018-10-15, ,28,31,5
2018-10-16, ,24,26,6
2018-10-17, ,16,21,7
2018-10-18, ,18,26,12
2018-10-19, ,25,30,14
2018-10-20, ,37,37,9
2018-10-21, ,39,30,6
2018-10-22, ,22,29,2
2018-10-23, ,9,28,9
2018-10-24, ,10,24,22
2018-10-25, ,7,17,17
2018-10-26, ,12,26,4
2018-10-27, ,3,32,3
2018-10-28, ,4,32,2
2018-10-29, ,1,25,4
2018-10-30, ,4,30,2
2018-10-31, ,1,27,7
2018-11-01, ,6,17,6
2018-11-02, ,8,13,18
2018-11-03, ,12,12,9
2018-11-04, ,10,11,8
2018-11-05, ,16,18,11
2018-11-06, ,8,23,7
2018-11-07, ,3,24,7
2018-11-08, ,3,24,11
2018-11-09, ,4,22,10
2018-11-10, ,9,26,6
2018-11-11, ,9,24,8
2018-11-12, ,13,23,9
2018-11-13, ,8,11,12
2018-11-14, ,10,15,15
2018-11-15, ,28,7,15
2018-11-16, ,29,21,11
2018-11-17, ,10,26,2
2018-11-18, ,6,25,4
2018-11-19, ,10,16,11
2018-11-20, ,10,11,3
2018-11-21, ,13,12,16
2018-11-22, ,10,6,15
2018-11-23, ,26,8,8
2018-11-24, ,19,24,20
2018-11-25, ,9,10,10
2018-11-27, ,1, ,12
2018-11-28, ,8,22,10
2018-11-29, ,9,16,11
2018-11-30, ,17,13,26
2018-12-01, ,24,12,17
2018-12-02, ,34,7,17
2018-12-03, ,36,5,24
2018-12-04, ,54,11,32
2018-12-05, ,49,7,26
2018-12-06, ,40,2,24
2018-12-07, ,38,11,20
2018-12-08, ,14,22,15
2018-12-09, ,9,27,12
2018-12-10, ,2,29,11
2018-12-11, ,1,22,15
2018-12-12, ,8,17,25
2018-12-13, ,13,14,13
2018-12-14, ,12,13,10
2018-12-15, ,11,15,9
2018-12-16, ,16,17,18
2018-12-17, ,13,10,15
2018-12-19, ,17,15,30
2018-12-20, ,25,12,25
2018-12-21, ,27,7,22
2018-12-23, ,30,8,15
2018-12-24, ,11,6,15
2018-12-25, ,12,15,12
2018-12-26, ,9,14,12
2018-12-27, ,15,6,17
2018-12-28, ,20,13,20
2018-12-29, ,18,15,19
2018-12-30, ,22, , 
2018-07-02, ,10,45,3
2018-07-03, ,13, ,4
2018-07-04, ,12,49,3
2018-07-05, ,13,47,4
2018-07-06, ,11,37,4
2018-07-07, ,10,45,4
2018-07-08, ,6,46,5
2018-07-09, ,7,43,5
2018-07-10, ,6,45,3
2018-07-11, ,7,43,2
2018-07-12, ,8,44,3
2018-07-13, ,10,48,4
2018-07-14, ,9,48,6
2018-07-15, ,11,47,4
2018-07-16, ,10,41,3
2018-07-17, ,7,49,4
2018-07-18, ,6,64,7
2018-07-19, ,9,62,6
2018-07-20, ,10,54,5
2018-07-21, ,8,42,3
2018-07-22, ,7,40,2
2018-07-23, ,10,41,3
2018-07-24, ,7,50,4
2018-07-25, ,10,63,11
2018-07-26, ,11,54,6
2018-07-27, ,10,50,6
2018-07-28, ,6,61,6
2018-07-29, ,11,57,4
2018-07-30, ,13,57,5
2018-07-31, ,16,58,6
2018-08-01, ,12,55,7
2018-08-02, ,15,46,7
2018-08-03, ,13,44,5
2018-08-04, ,10,41,5
2018-08-05, ,12,49,3
2018-08-06, ,10,46,8
2018-08-07, ,10,51,4
2018-08-08, ,15,50,3
2018-08-09, ,12,58,4
2018-08-10, ,13,45,3
2018-08-11, ,14,48,4
2018-08-12, ,9,43,1
2018-08-13, ,9,43,1
2018-08-14, ,10,35,1
2018-08-15, ,6,33,3
2018-08-16, ,3,40,3
2018-08-17, ,5,48,5
2018-08-18, ,6,47,4
2018-08-19, ,8,47,3
2018-08-20, ,16,47,3
2018-08-21, ,15,51,5
2018-08-22, ,11,50,5
2018-08-23, ,11,53,3
2018-08-24, ,14,52,4
2018-08-25, ,13,41,2
2018-08-26, ,11,27,1
2018-08-27, ,2,35,5
2018-08-28, ,4,45,5
2018-08-29, ,7,45,6
2018-08-30, ,8,43,2
2018-08-31, ,8,35,3
2018-09-02, ,9,30,2
2018-09-03, ,5,32,3
2018-09-04, ,4,44,6
2018-09-06, ,10,43,5
2018-09-07, ,9,39,3
2018-09-08, ,9,43,5
2018-09-09, ,9,46,5
2018-09-10, ,12,44,6
2018-09-11, ,10,50,6
2018-09-12, ,10,55,10
2018-09-13, ,12,41,8
2018-09-14, ,15,49,6
2018-09-15, ,14,44,3
2018-09-16, ,15,40,3
2018-09-17, ,19,33,6
2018-09-18, ,16,37,8
2018-09-19, ,14,38,4
2018-09-20, ,14,45,7
2018-09-21, ,18,46,6
2018-09-22, ,15,41,3
2018-09-23, ,9,36,5
2018-09-24, ,7,33,4
2018-09-25, ,3,33,3
2018-09-26, ,5,34,4
2018-09-27, ,7,37,10
2018-09-28, ,10,45,14
2018-09-29, ,20,41,6
