date, pm25, pm10, o3, no2
2020-07-02,50,15,46,16
2020-07-03,46,10,56,14
2020-07-04,30,10,43,10
2020-07-05,30,16,59,21
2020-07-06,50,19,70,18
2020-07-07,59,15,43,11
2020-07-08,34,17,59,19
2020-07-09,38,24,74,24
2020-07-10,59,26,86,21
2020-07-11,63,17,50,12
2020-07-12,46,10,42,7
2020-07-13,38, ,45,7
2020-07-17,13,10,48,11
2020-07-18,42,10,44,17
2020-07-19,34,10,48,18
2020-07-20,34, ,43,9
2020-07-23,25,15,59,11
2020-07-24,46,14,36,13
2020-07-25,34,14,46,18
2020-07-26,42,50,46,12
2020-07-27,132,17,60,15
2020-07-28,53,25,78,28
2020-07-29,63,24,71,17
2020-07-30,61,13,78,14
2020-07-31,38,25,66,23
2020-08-01,61, , , 
2020-06-02,55,13,46,10
2020-06-03,53,12,43,20
2020-06-04,42,9,24,14
2020-06-05,30,8,40,11
2020-06-06,25,13,44,14
2020-06-07,42,4,24,6
2020-06-08,13,7,27,14
2020-06-09,21,9,35,16
2020-06-10,25, ,31,15
2020-06-14,38,10,36,10
2020-06-15,34,15,42,17
2020-06-16,50,11,39,13
2020-06-17,38,9,37,15
2020-06-18,25,10,35,11
2020-06-19,25,10,35,15
2020-06-20,30,11,49,19
2020-06-21,34,10,37,14
2020-06-22,34,14,48,20
2020-06-23,42,10,53,39
2020-06-24,46,13,63,30
2020-06-25,38,12,56,12
2020-06-26,38,17,51,9
2020-06-27,34,23,52,14
2020-06-28,61,16,46,11
2020-06-29,53, ,32,8
2020-07-01,68,19,49,17
2020-05-02,38,9,35,7
2020-05-03,34,8,43,5
2020-05-04,34,11,46,13
2020-05-05,42,12,37,21
2020-05-06,42,17,42,14
2020-05-07,50,15,53,17
2020-05-08,55,20,57,22
2020-05-09,59,15,53,7
2020-05-10,50,14,49,6
2020-05-11,53,10,32,9
2020-05-12,34,10,33,12
2020-05-13,34,13,19,17
2020-05-14,42,19,38,13
2020-05-15,57,9,37,13
2020-05-16,30,17,36,13
2020-05-17,53,11,35,8
2020-05-18,34,20,39,13
2020-05-19,57,17,30,18
2020-05-20,46,18,47,18
2020-05-21,57,17,48,17
2020-05-22,57,20,52,20
2020-05-23,61,14,48,7
2020-05-24,50,10,42,15
2020-05-25,38,10,45,20
2020-05-26,42,12,45,8
2020-05-27,38,11,45,14
2020-05-28,42,17,52,26
2020-05-29,55,10,43,6
2020-05-30,38,15,53,10
2020-05-31,53,11,43,11
2020-06-01,50,15,47,17
2020-04-02,59,33,39,28
2020-04-03,85,37,47,35
2020-04-04,91,42,51,27
2020-04-05,102,28,46,17
2020-04-06,72,30,51,33
2020-04-07,72,35,54,29
2020-04-08,80,30,52,29
2020-04-09,72,27,55,29
2020-04-10,65,27,56,31
2020-04-11,63,22,56,28
2020-04-12,59,11,43,14
2020-04-13,38,17,49,10
2020-04-14,53,19,41,9
2020-04-15,38,17,41,9
2020-04-16,34,27,44,24
2020-04-17,57,16,44,25
2020-04-18,38,20,46,17
2020-04-19,38,20,41,6
2020-04-20,38,16,28,8
2020-04-21,46,19,24,11
2020-04-22,55,20,46,21
2020-04-23,53,26,50,17
2020-04-24,65,31,57,22
2020-04-25,87,16,44,4
2020-04-26,57,11,45,4
2020-04-27,42,11,35,6
2020-04-28,38,12,30,16
2020-04-29,42,8,36,10
2020-04-30,30,13,32,11
2020-05-01,42,11,32,6
2020-03-04,55,22,30,34
2020-03-05,59,20,24,29
2020-03-06,59,22,22,32
2020-03-07,68,29,34,26
2020-03-08,76,18,35,37
2020-03-09,55,25,32,34
2020-03-10,72,24,30,27
2020-03-11,65,20,34,34
2020-03-12,50,29,26,30
2020-03-13,70,14,33,19
2020-03-14,38,22,26,14
2020-03-15,68,20,33,24
2020-03-16,65,24,35,33
2020-03-17,70,39,37,33
2020-03-18,93,44,44,36
2020-03-19,102,41,46,39
2020-03-20,97,43,38,29
2020-03-21,102,30,44,25
2020-03-22,74,24,32,6
2020-03-23,63,16,29,16
2020-03-24,38,20,34,25
2020-03-25,57,17,32,17
2020-03-26,53,18,28,15
2020-03-27,53,30,32,20
2020-03-28,61,65,38,22
2020-03-29,74,63,42,19
2020-03-30,65,24,37,16
2020-03-31,50,10,30,12
2020-04-01,34,20,35,22
2020-02-02,154,37,6,19
2020-02-03,91,41,5,29
2020-02-04,89,37,32,17
2020-02-05,74,12,32,27
2020-02-06,34,22,24,36
2020-02-07,59,40,23,47
2020-02-08,82,50,18,36
2020-02-09,114,62,5,34
2020-02-10,155,55,12,33
2020-02-11,142,26,30,36
2020-02-12,68,14,32,44
2020-02-13,30,32,21,35
2020-02-14,80,32,20,38
2020-02-15,80,54,18,31
2020-02-16,129,59,27,37
2020-02-17,151,50,12,31
2020-02-18,117,52,19,32
2020-02-19,122,47,24,38
2020-02-20,107,23,25,39
2020-02-21,59,42,23,36
2020-02-22,93,50,28,34
2020-02-23,112,40,32,33
2020-02-24,95,40,28,22
2020-02-25,91,55,20,32
2020-02-26,119,39,32,26
2020-02-27,87,11,27,31
2020-02-28,30,11,35,39
2020-02-29,30,25,20,33
2020-03-01,65, , , 
2020-01-02,189,54,7,28
2020-01-03,137,59,2,33
2020-01-04,149,50,5,32
2020-01-05,124,39,11,36
2020-01-06,97,48,5,25
2020-01-07,109,52,2,27
2020-01-08,119,54,3,24
2020-01-09,124,60,2,39
2020-01-10,147,65,2,34
2020-01-11,155,65,3,47
2020-01-12,155,53,13,33
2020-01-13,134,60,10,32
2020-01-14,152,69,2,33
2020-01-15,158,62,3,29
2020-01-16,156,65,4,35
2020-01-17,157,57,9,57
2020-01-18,142,37,18,31
2020-01-19,95,38,15,31
2020-01-20,97,23,24,32
2020-01-21,59,47,4,41
2020-01-22,102,45,11,34
2020-01-23,104,56,12,36
2020-01-24,134,72,2,54
2020-01-25,160,63,4,32
2020-01-26,155,63,16,30
2020-01-27,157,72,2,46
2020-01-28,161,53,4,30
2020-01-29,129,28,19,40
2020-01-30,65,43,13,33
2020-01-31,97,58,12,39
2020-02-01,139,63,3,26
2019-10-02,46,14,32,23
2019-10-03,30,12,30,17
2019-10-04,21,23,24,24
2019-10-05,55,32,35,30
2019-10-06,68,33,33,20
2019-10-07,82,10,25,23
2019-10-08,30,24,28,29
2019-10-09,61,28,9,23
2019-10-10,72,26,19,26
2019-10-11,65,34,20,30
2019-10-12,76,48,25,37
2019-10-13,93,50,18,30
2019-10-14,112,48,16,33
2019-10-15,93,36,28,26
2019-10-16,78,13,27,36
2019-10-17,30,20,22,28
2019-10-18,50,14,19,18
2019-10-19,46,20,20,11
2019-10-20,59,7,26,9
2019-10-22,30,24,23,18
2019-10-23,50,66,17,29
2019-10-24,160,30,16,25
2019-10-25,72,23,10,25
2019-10-26,59,29,17,26
2019-10-27,68,30,14,27
2019-10-28,70,44,14,25
2019-10-29,99,41,11,22
2019-10-30,95,27,9,13
2019-10-31,65, ,11,14
2019-11-07,53,20,10,18
2019-11-08,57,9,17,23
2019-11-09,30,20,13,18
2019-11-10,57,30,15,16
2019-11-11,78,19,4,21
2019-11-12,59,15,11,20
2019-11-13,42,24,22,28
2019-11-14,65, ,19,22
2019-11-16,61,23,14,18
2019-11-17,68,40,15,17
2019-11-18,117,27,4,20
2019-11-19,74,13,16,22
2019-11-20,50,19,8,17
2019-11-21,57,28,7,13
2019-11-22,82,30,13,12
2019-11-23,74,8,25,9
2019-11-24,21,11,24,16
2019-11-25,34,17,6,17
2019-11-26,46,31,2,17
2019-11-27,76,23,1,14
2019-11-28,70,27,2,15
2019-11-29,74,39,1,15
2019-11-30,89,28,4,11
2019-12-01,76,28,5,11
2019-12-02,76,17,7,15
2019-12-03,50,18,10,14
2019-12-04,53,22,14,17
2019-12-05,61,49,4,19
2019-12-06,107,56,2,25
2019-12-07,137,50,2,15
2019-12-08,119,55,2,17
2019-12-09,144,58,3,14
2019-12-10,153,24,11,46
2019-12-11,68,31,3,34
2019-12-12,74,24,2,32
2019-12-13,72,21,2,27
2019-12-14,65,30,1,37
2019-12-15,78,30, ,27
2019-12-16,85,33, ,30
2019-12-17,89,40, ,24
2019-12-18,99,40, ,24
2019-12-19,91,30, ,20
2019-12-20,72,21,4,19
2019-12-21,55,15,3,23
2019-12-22,50,10, ,29
2019-12-23,38,10, ,30
2019-12-24,38,19,5,33
2019-12-25,55,20,5,35
2019-12-26,55,31, ,30
2019-12-27,82, , , 
2019-12-29,127,52, ,22
2019-12-30,129, , , 
2019-07-02,63,15,67, 
2019-07-03,38,20,87, 
2019-07-04,50,16,72, 
2019-07-05,46,22,70,19
2019-07-06,59,20,54,11
2019-07-07,59,23,47,9
2019-07-08,57,19,49,16
2019-07-09,50,17,47,12
2019-07-10,46,16,50,11
2019-07-11,38,19,48,27
2019-07-12,46,20,53,30
2019-07-13,50,17,58,11
2019-07-14,50,10,48, 
2019-07-15,30,8,38, 
2019-07-16,30,13,44, 
2019-07-17,42,14,51, 
2019-07-18,46,18,57,16
2019-07-19,53,22,70,30
2019-07-20,59,22,59,26
2019-07-21,59,18,55,11
2019-07-22,55,25,72,25
2019-07-23,63,30,92,22
2019-07-24,74,30,89,22
2019-07-25,74,30,81,33
2019-07-26,72,25,66,16
2019-07-27,59,17,43,8
2019-07-28,42,11,41,6
2019-07-29,34,12,59,12
2019-07-30,34,15,45,10
2019-07-31,34,17,63,9
2019-08-01,50,20,63,9
2019-08-02,53,14,49,13
2019-08-03,38,13,54,16
2019-08-04,38,15,57,9
2019-08-05,46,16,64,9
2019-08-06,42,18,58,9
2019-08-07,53,11,46,7
2019-08-08,25,17,45,8
2019-08-09,46,22,49,7
2019-08-10,57,21,21, 
2019-08-11,57,19,48,5
2019-08-12,50,19,43,19
2019-08-13,50,10,41,25
2019-08-14,21,10,43,26
2019-08-15,25,10,45,17
2019-08-16,30,11,47,19
2019-08-17,25,14,49,19
2019-08-18,38,17,49,31
2019-08-19,50,14,46,14
2019-08-20,46,17,52,22
2019-08-21,50,17,52,22
2019-08-22,50,12,51,22
2019-08-23,38,17,40,22
2019-08-24,50,19,48,16
2019-08-25,55,18,58,5
2019-08-26,53,19,61, 
2019-08-27,55,25,66, 
2019-08-28,63,13,37, 
2019-08-29,34,16,55, 
2019-08-30,50,21,68,11
2019-08-31,57,18,59,7
2019-09-01,55,21,63, 
2019-09-02,59,12,52, 
2019-09-03,38,12,43, 
2019-09-04,25,18,49, 
2019-09-05,46,20,55, 
2019-09-06,53,9,26,21
2019-09-07,25,11,31,25
2019-09-08,30,6,32,19
2019-09-09,17,10,31,41
2019-09-10,21,16,34,26
2019-09-11,38,18,44,38
2019-09-12,46,26,62,52
2019-09-13,59,28,56,49
2019-09-14,61,32,59,47
2019-09-15,70,29,56,39
2019-09-16,65,32,62,34
2019-09-17,70,24,51,22
2019-09-18,57,23,38,20
2019-09-19,55,15,30,22
2019-09-20,34,19,35,20
2019-09-21,38,20,39,26
2019-09-22,46,24,35,18
2019-09-23,61,28,29,23
2019-09-24,68,33,20,39
2019-09-25,70,28,35,38
2019-09-26,61, ,34,40
2019-09-28,13,3,37,28
2019-09-29,25,3,35,17
2019-09-30,17,19,36,33
2019-10-01,42,27,28,27
2019-04-02,98,40,41,41
2019-04-03,95,23,34,24
2019-04-04,65,11,24,22
2019-04-05,38,11,22,20
2019-04-06,38,20,29,17
2019-04-07,61,18,32,17
2019-04-08,57,13,33,22
2019-04-09,50,13,34,22
2019-04-10,46,19,28,36
2019-04-11,57,14,23,25
2019-04-12,50,13,26,26
2019-04-13,42,20,30,13
2019-04-14,59,7,33,21
2019-04-15,25,13,28,26
2019-04-16,42,23,39,30
2019-04-17,63,30,35,42
2019-04-18,78,27,47,38
2019-04-19,72,11,43,40
2019-04-20,34,21,45,43
2019-04-21,61,17,45,17
2019-04-22,55,3,41,9
2019-04-24,34,16,23,22
2019-04-25,42,55,21,16
2019-04-26,151, ,27,20
2019-05-02,38,16,39,13
2019-05-03,38,12,32,22
2019-05-04,38,10,32,13
2019-05-05,30,4,28,10
2019-05-06,13,8,30,21
2019-05-07,25,13,37,26
2019-05-08,34,20,34,24
2019-05-09,55,10,33,28
2019-05-10,34,10,37,29
2019-05-11,30,16,28,18
2019-05-12,46,6,24,12
2019-05-13,21,10,25,23
2019-05-14,25,15,35,23
2019-05-15,46,12,31,23
2019-05-16,34,16,36,25
2019-05-17,50,16,32,20
2019-05-18,55,10,22,16
2019-05-19,34,9,21,16
2019-05-20,30,11,24,18
2019-05-21,38,10,35, 
2019-05-22,34,14,41,15
2019-05-23,38,16,46,23
2019-05-24,46,16,48, 
2019-05-25,46,17,41, 
2019-05-26,46,10,39, 
2019-05-27,34,12,32, 
2019-05-28,38,10,28, 
2019-05-29,34,7,26, 
2019-05-30,17,9,37, 
2019-05-31,25,12,43,4
2019-06-01,34,18,45,4
2019-06-02,50,15,50, 
2019-06-03,50,18,53, 
2019-06-04,53,20,56, 
2019-06-05,53,17,47, 
2019-06-06,50,21,39, 
2019-06-07,57, ,39,20
2019-06-10,61,37,36,20
2019-06-11,65,40,37,26
2019-06-12,61,26,41,23
2019-06-13,53,14,47,31
2019-06-14,38,26,59,69
2019-06-15,53,31,45,26
2019-06-16,61,14,49,23
2019-06-17,34,23,51,33
2019-06-18,55, , , 
2019-06-30,55,25,85,33
2019-07-01,61,28,83, 
2019-01-02,164,19,26,22
2019-01-03,59,18,25,38
2019-01-04,50,50,2,50
2019-01-05,104,56,3,47
2019-01-06,142,57,11,44
2019-01-07,151,69,6,50
2019-01-08,164,77,1,43
2019-01-09,165,27,20,34
2019-01-10,70,19,19,36
2019-01-11,46,35,5,48
2019-01-12,70,53,2,48
2019-01-13,122,59,2,40
2019-01-14,153,16,24,32
2019-01-15,42,30,21,58
2019-01-16,61,56,4,61
2019-01-17,109,39,6,29
2019-01-18,99,37,2,26
2019-01-19,93,14,18,29
2019-01-20,46,43,9,33
2019-01-21,109,60,2,39
2019-01-22,154,61,4,46
2019-01-23,154,45,9,38
2019-01-24,117,54,8,45
2019-01-25,142,52,7,54
2019-01-26,129,61,5,54
2019-01-27,156,56,2,28
2019-01-28,153,42,10,33
2019-01-29,112,47,5,39
2019-01-30,119,23,4,30
2019-01-31,72,40,2,32
2019-02-01,102,26,3,41
2019-02-02,80,29,2,31
2019-02-03,89,27,5,28
2019-02-04,80,28,10,41
2019-02-05,82,45,6,52
2019-02-06,104,55,4,69
2019-02-07,134,62,2,63
2019-02-08,153,72,2,98
2019-02-09,162,59,15,60
2019-02-10,151,56,3,40
2019-02-11,152,20,27,29
2019-02-12,63,19,23,38
2019-02-13,55,29,19,39
2019-02-14,70,54,13,54
2019-02-15,124,64,7,63
2019-02-16,154,68,13,53
2019-02-17,159,68,18,57
2019-02-18,159,44,26,48
2019-02-19,99,25,28,34
2019-02-20,65,56,21,36
2019-02-21,139,65,14,54
2019-02-22,157,62,15,48
2019-02-23,154,45,26,39
2019-02-24,99,29,23,40
2019-02-25,74,57,15,60
2019-02-26,134,59,12,76
2019-02-27,129,57,14,69
2019-02-28,129,50,30,52
2019-03-01,114,50,27,40
2019-03-02,114,53,20,55
2019-03-03,119,35,30,54
2019-03-04,87,37,28,45
2019-03-05,80,27,19,54
2019-03-06,70,44,13,44
2019-03-07,97,39,17,41
2019-03-08,89,30,27,34
2019-03-09,70,21,31,33
2019-03-10,50,19,27,25
2019-03-11,46,20,32,40
2019-03-12,63,12,32,42
2019-03-13,42,20,30,44
2019-03-14,55,21,27,37
2019-03-15,57,17,26,33
2019-03-16,50,19,26,24
2019-03-17,46,30,24,18
2019-03-18,61,7,34,29
2019-03-19,17,13,31,27
2019-03-20,46,24,30,38
2019-03-21,63,30,29,55
2019-03-22,76,48,30,62
2019-03-23,109,50,35,58
2019-03-24,107,41,44,58
2019-03-25,95,24,37,22
2019-03-26,82,15,36,30
2019-03-27,42,21,33,29
2019-03-28,59,25,31,38
2019-03-29,63,28,30,33
2019-03-30,72,41,37,40
2019-03-31,91,40,43,42
2019-04-01,93,47,44,47
2018-10-02,50,17,25,39
2018-10-03,53,33,26,38
2018-10-04,85,47,27,41
2018-10-05,107,34,30,45
2018-10-06,80,36,20,32
2018-10-07,89,30,27,37
2018-10-08,76,35,30,38
2018-10-09,87,50,24,36
2018-10-10,114,51,32,32
2018-10-11,114,39,21,32
2018-10-12,91,30,23,33
2018-10-13,76,48,25,38
2018-10-14,114,47,36,41
2018-10-15,109,48,32,39
2018-10-16,112,49,27,35
2018-10-17,104,54,16,37
2018-10-18,122,51,17,41
2018-10-19,109,51,21,43
2018-10-20,104,55,26,46
2018-10-21,129,53,28,37
2018-10-22,129,24,26,47
2018-10-23,53,34,16,48
2018-10-24,78,22,17,26
2018-10-25,63,55,23,34
2018-10-26,114,29,8,22
2018-10-27,61,5,19,12
2018-10-29,34,10,19,11
2018-10-30,13,36,19,33
2018-10-31,102,14,7,27
2018-11-01,34,17,17,23
2018-11-02,53,28,1,21
2018-11-03,72,15,4,25
2018-11-04,42,21,5,20
2018-11-05,59,15,11,26
2018-11-06,46,15,16,17
2018-11-07,38,19,12,27
2018-11-08,53,17,9,32
2018-11-09,53,23,4,31
2018-11-10,59,30,10,25
2018-11-11,72,26,10,26
2018-11-12,68,23,3,24
2018-11-13,61,28,4,25
2018-11-14,68,40,2,30
2018-11-15,93,50,1,27
2018-11-16,107,27,17,31
2018-11-17,70,21,14,34
2018-11-18,63,18,22,31
2018-11-19,59,29,12,27
2018-11-20,76,20,9,22
2018-11-21,63,14,2,29
2018-11-22,50,36,1,32
2018-11-23,91,36,1,24
2018-11-24,93,11,2,22
2018-11-25,38,22,1,24
2018-11-26,65,24,5,34
2018-11-27,53,37,2,37
2018-11-28,5,38,4,42
2018-11-29,59,36,7,29
2018-11-30,85,48,1,29
2018-12-01,119,58,1,37
2018-12-02,151,54,2,25
2018-12-03,147,60,2,46
2018-12-04,153,56,2,37
2018-12-05,144,55,2,56
2018-12-06,142,52,2,29
2018-12-07,127,59,1,39
2018-12-08,149,20,22,38
2018-12-09,59,24,7,32
2018-12-10,72,10,21,27
2018-12-11,21,21,18,44
2018-12-12,55,35,4,66
2018-12-13,78,28,8,33
2018-12-14,70,37,5,44
2018-12-15,85,53,5,47
2018-12-16,129,58,1,34
2018-12-17,153,57,2,30
2018-12-18,151,64,1,33
2018-12-19,151,52,1,37
2018-12-20,129,27,2,28
2018-12-21,78,35,1,29
2018-12-22,93,35,2,29
2018-12-23,89,32,2,25
2018-12-24,72,30,6,27
2018-12-25,80,32,3,25
2018-12-26,91,39,2,21
2018-12-27,95,52,1,32
2018-12-28,132,61,1,50
2018-12-29,154,63,2,52
2018-12-30,158,48,16,36
2018-12-31,122, , , 
2018-07-02,57,21,58,16
2018-07-03,57,23,60,28
2018-07-04,50,13,55,19
2018-07-05,42,12,53,33
2018-07-06,38,15,48,31
2018-07-07,42,15,53,32
2018-07-08,50,14,54,26
2018-07-09,46,18,61,23
2018-07-10,55,20,62,27
2018-07-11,57,14,50,10
2018-07-12,50,19,45,13
2018-07-13,53,21,48,27
2018-07-14,57,22,56,28
2018-07-15,61,18,57,17
2018-07-16,57,15,46,20
2018-07-17,46,17,50,24
2018-07-18,55,20,66,43
2018-07-19,59,20,59,22
2018-07-20,55,20,59,19
2018-07-21,57,7,42,22
2018-07-22,21,10,43,22
2018-07-23,34,12,48,30
2018-07-24,46,16,60,35
2018-07-25,55,19,68,43
2018-07-26,57,24,74,35
2018-07-27,65,14,63,26
2018-07-28,50,17,48,19
2018-07-29,57,15,60,19
2018-07-30,53,20,74,38
2018-07-31,59,22,59,46
2018-08-01,61,23,87,45
2018-08-02,63,20,61,30
2018-08-03,55,20,59,32
2018-08-04,57,17,64,13
2018-08-05,53,16,64,32
2018-08-06,50,17,41,30
2018-08-07,55,15,72, 
2018-08-08,50,20,49, 
2018-08-09,59, ,42, 
2018-08-12,50,16,40,17
2018-08-13,53,13,33,19
2018-08-14,46,14,35,15
2018-08-15,42,9,37,15
2018-08-16,30,12,41,23
2018-08-17,38,14,51,30
2018-08-18,55,16,51,18
2018-08-19,53,17,57,20
2018-08-20,55,19,59,25
2018-08-21,59,21,53,28
2018-08-22,61,22,71,30
2018-08-23,65,24,66,34
2018-08-24,70,16,60,19
2018-08-25,55,10,45,10
2018-08-26,38,9,35,11
2018-08-27,25,9,36,26
2018-08-28,30,20,53,40
2018-08-29,57,20,47,48
2018-08-30,55,25,59,55
2018-08-31,65,12,45,17
2018-09-01,42,9,25,28
2018-09-02,25,9,30,22
2018-09-03,30,12,35,24
2018-09-04,38,17,39,39
2018-09-05,50,20,45,49
2018-09-06,55,24,52,40
2018-09-07,61,17,37,33
2018-09-08,53,20,49,53
2018-09-09,59,21,49,55
2018-09-10,59,30,51,62
2018-09-11,72,34,56,62
2018-09-12,82,32,61,46
2018-09-13,78,32,60,42
2018-09-14,80,22,48,32
2018-09-15,59,32,45,29
2018-09-16,76,30,44,32
2018-09-17,76,26,41,28
2018-09-18,68,36,36,36
2018-09-19,80,39,41,48
2018-09-20,87,41,44,50
2018-09-21,85,41,47,41
2018-09-22,85,26,44,22
2018-09-23,65,23,40,17
2018-09-24,59,24,34, 
2018-09-25,59,18,31,22
2018-09-26,46,21,30, 
2018-09-27,53,44,27,57
2018-09-28,80,48,26,65
2018-09-29,89,34,41,43
2018-09-30,72,20,32,15
2018-10-01,50,17,26,31
2018-04-02,25,13,35,30
2018-04-03,30,19,29,40
2018-04-04,42,19,19,38
2018-04-05,57,25,27,27
2018-04-06,68,35,36,33
2018-04-07,87,38,40,27
2018-04-08,93,27,41,25
2018-04-09,74,16,34,36
2018-04-10,55,15,24,30
2018-04-11,53,13,17,33
2018-04-12,38,12,27,34
2018-04-13,38,13,32,41
2018-04-14,34,20,38,38
2018-04-15,55,23,18,41
2018-04-16,59,28,27,46
2018-04-17,59,45,21,38
2018-04-18,68,41,41,50
2018-04-19,70,36,48,55
2018-04-20,76, ,47,62
2018-04-22,78,29,52,35
2018-04-23,68,29,48,27
2018-04-24,65,31,45, 
2018-04-25,65,30,44, 
2018-04-26,61,29,44, 
2018-04-27,61,29,37, 
2018-04-28,59,33,47, 
2018-04-29,65,26,47, 
2018-04-30,63,14,39, 
2018-05-01,34,10,36, 
2018-05-02,25,10,29, 
2018-05-03,25,22,12,24
2018-05-04,55,23,34,24
2018-05-05,53,24,36,29
2018-05-06,53,26,43,22
2018-05-07,61,19,35,20
2018-05-08,55,21,48,21
2018-05-09,53,12,44,21
2018-05-10,38,17,46,24
2018-05-11,50,21,45,28
2018-05-19,50,14,29,21
2018-05-20,46,10,35,12
2018-05-21,34,13,37,24
2018-05-22,46,20,32,25
2018-05-23,61,14,38,17
2018-05-24,46,20,47,24
2018-05-25,55,22,55,48
2018-05-26,59,30,60,42
2018-05-27,72,24,48,24
2018-05-28,61,14,40,14
2018-05-29,42,15,37,22
2018-05-30,50,33,37,25
2018-05-31,76,24,37,14
2018-06-01,61,19,41,9
2018-06-02,53,18,46,7
2018-06-03,50,16,50,8
2018-06-04,46,21,42,20
2018-06-05,57,18,41,12
2018-06-06,53,15,37,13
2018-06-07,50, ,37,13
2018-06-14,42,12,40,42
2018-06-15,34,28,48,32
2018-06-16,76,20,60,24
2018-06-17,53,18,65,22
2018-06-18,55,16,61,28
2018-06-19,50,21,67,38
2018-06-20,59,23,62,35
2018-06-21,55,25,72,33
2018-06-22,63,20,52,16
2018-06-23,55, ,38,8
2018-06-26,46,16,44,23
2018-06-27,42,24,61,37
2018-06-28,57,15,54,27
2018-06-29,42,19,58,29
2018-06-30,50,20,61,35
2018-07-01,57,21,64,15
2018-01-06,122,42,1,23
2018-01-07,109,43,2,21
2018-01-08,99,27,17,17
2018-01-09,59,22,19,22
2018-01-10,57,26,12,31
2018-01-11,70,43,3,27
2018-01-12,95,41,12,40
2018-01-13,89,49,2,45
2018-01-14,107,47,8,21
2018-01-15,112,52,1,28
2018-01-16,134,49,4,26
2018-01-17,114,19,11,38
2018-01-18,57,31,13,40
2018-01-19,72,45,4,53
2018-01-20,93,52,3,29
2018-01-21,129,12,19,28
2018-01-22,38,35,12,36
2018-01-23,78,56,4,47
2018-01-24,144,54,8,30
2018-01-25,139,58,2,32
2018-01-26,152,64,2,26
2018-01-27,158,40,7,22
2018-01-28,102,40,3,27
2018-01-29,87,48,2,29
2018-01-30,95,30,1,29
2018-01-31,74,48,1,21
2018-02-01,114,29,2,20
2018-02-02,80,22,3,30
2018-02-03,63,20,16,24
2018-02-04,61,23,13,21
2018-02-05,72,20,11,27
2018-02-06,63,21,15,27
2018-02-07,68,21,9,25
2018-02-08,65,35,3,32
2018-02-09,85,26,13,35
2018-02-10,70,31,15,31
2018-02-11,87,45,20,38
2018-02-12,112,38,17,28
2018-02-13,99,19,20,40
2018-02-14,55,32,14,43
2018-02-15,78,42,13,40
2018-02-16,102,62,3,53
2018-02-17,153,65,4,40
2018-02-18,158,41,17,26
2018-02-19,109,20,20,32
2018-02-20,59,42,12,34
2018-02-21,109,39,15,33
2018-02-22,97,28,10,27
2018-02-23,82,20,9,26
2018-02-24,68,30,11,29
2018-02-25,85,19,25,19
2018-02-26,59,20,26,18
2018-02-27,57,24,24,27
2018-02-28,72,40,25,33
2018-03-01,99,50,19,38
2018-03-02,139,51,7,35
2018-03-03,153,40,9,39
2018-03-04,102,32,15,24
2018-03-05,87,50,7,36
2018-03-06,122,45,13,33
2018-03-07,122,37,7,30
2018-03-08,99,33,18,43
2018-03-09,80,29,24,40
2018-03-10,68,13,20,35
2018-03-11,42,18,17,21
2018-03-12,61,20,11,29
2018-03-13,59,34,19,46
2018-03-14,76,23,24,35
2018-03-15,57,23,22,29
2018-03-16,63,16,25,44
2018-03-17,50,14,21,32
2018-03-18,53,7,22,23
2018-03-19,25,8,20,18
2018-03-20,30,20,24,21
2018-03-21,63,23,28,35
2018-03-22,68,28,24,39
2018-03-23,70,39,25,36
2018-03-24,93,30,27,33
2018-03-25,76,23,37,45
2018-03-26,68,46,30,49
2018-03-27,105,41,33,46
2018-03-28,97,39,26,32
2018-03-29,91,50,17,33
2018-03-30,112,30,26,19
2018-03-31,78,14,25,20
2018-04-01,38,7,36,23
2017-07-02,38,10,43,18
2017-07-03,38,11,48,22
2017-07-04,38,15,61,24
2017-07-05,46,20,63,22
2017-07-06,55,19,68,34
2017-07-07,57,19,74,19
2017-07-08,57,24,66,29
2017-07-09,61,19,58,22
2017-07-10,50,20,51,33
2017-07-11,57,14,45,18
2017-07-12,46,19,53,22
2017-07-13,57,22,64,22
2017-07-14,63,11,57,16
2017-07-15,38,15,53,21
2017-07-16,53,9,48,6
2017-07-17,34,13,58,18
2017-07-18,42,18,62,58
2017-07-19,55,22,70,40
2017-07-20,61,19,61,26
2017-07-21,59,21,68,26
2017-07-22,61,15,64,17
2017-07-23,55,18,55,9
2017-07-24,57,14,45,20
2017-07-25,53,13,44,26
2017-07-26,50,11,46,26
2017-07-27,34, ,56,27
2017-07-29,78,13,67,30
2017-07-30,74,9,50,17
2017-07-31,46,7,45,32
2017-08-01,46,2,62,54
2017-08-02,5,16,75,44
2017-08-03,53,31,80,35
2017-08-04,68,32,80,45
2017-08-05,68,35,76,43
2017-08-06,72,20,48,32
2017-08-07,57,10,43,23
2017-08-08,25,16,50,17
2017-08-09,38,18,46,21
2017-08-10,50,18,37,25
2017-08-11,50,9,39,17
2017-08-12,25,6,37,21
2017-08-13,17,10,47,31
2017-08-14,30,10,43,20
2017-08-15,30,13,57,22
2017-08-16,42,17,72,27
2017-08-17,55,18,66,31
2017-08-18,53,20,69,25
2017-08-19,57,15,53,12
2017-08-20,46,10,44,26
2017-08-21,30,12,43,27
2017-08-22,34,16,50,32
2017-08-23,42,21,59,27
2017-08-24,53,22,70,37
2017-08-26,59,29,66,44
2017-08-27,65,25,67,25
2017-08-28,61,30,63,42
