date, pm25, pm10, o3, no2
2020-07-03,21,14,53,11
2020-07-04,17,4,43,11
2020-07-05,38,4,43,11
2020-07-06,55,15,55,10
2020-07-07,46,23,76,20
2020-07-09,25,15,50,14
2020-07-10,61,24,81,15
2020-07-11,59,20,84,12
2020-07-12,17,16,53,11
2020-07-13,17,12,42,6
2020-07-14,30,10,45,9
2020-07-15,38,19,50,13
2020-07-16,46,20,59,11
2020-07-17,38,13,59,10
2020-07-18,53,23,51,9
2020-07-19,17,8,43,7
2020-07-20,38,10,66,8
2020-07-21,25,11,57,10
2020-07-22,34,12,55,10
2020-07-23,34,12,57,10
2020-07-24,50,14,57,9
2020-07-25,46,20,39,11
2020-07-26,50,11,48,11
2020-07-27,65,17,49,12
2020-07-28,57,26,63,10
2020-07-29,61,29,70,15
2020-07-30,65,19,59,11
2020-07-31,25,25,61,10
2020-08-01,55,26,63,12
2020-06-02,72,13,48,11
2020-06-03,53,11,48,11
2020-06-04,46,9,29,15
2020-06-05,30,2,47,13
2020-06-06,53,18,49,11
2020-06-07,59,7,34,14
2020-06-08,17,3,28,10
2020-06-11,5,12,40,9
2020-06-12,30,15,48,11
2020-06-13,46,10,41,9
2020-06-14,25,8,45,13
2020-06-15,17,10,47,14
2020-06-16,38,10,42,9
2020-06-17,46,6,44,11
2020-06-18,30,10,40,10
2020-06-19,34,6,46,11
2020-06-20,21,9,48,15
2020-06-21,34,5,45,12
2020-06-22,9,10,53,21
2020-06-23,17,10,74,30
2020-06-24,25,24,79,29
2020-06-25,55,19,60,11
2020-06-26,42,10,64,9
2020-06-27,38,16,61,11
2020-06-28,30,12,49,8
2020-06-29,38,17,45,10
2020-06-30,50,25,53,10
2020-05-02,46,4,41,13
2020-05-03,30,5,45,8
2020-05-04,5,10,51,13
2020-05-05,25,10,38,13
2020-05-06,21,14,43,13
2020-05-07,42,16,54,12
2020-05-08,38,27,66,16
2020-05-09,68,14,53,10
2020-05-10,38,18,50,7
2020-05-11,50,10,28,9
2020-05-12,25,12,37,10
2020-05-13,34,17,17,19
2020-05-14,53,21,40,9
2020-05-15,89,5,39,10
2020-05-16,9,18,37,8
2020-05-17,38,17,40,11
2020-05-18,38,18,44,10
2020-05-19,55,14,34,12
2020-05-20,30,14,51,14
2020-05-21,38,14,55,16
2020-05-22,42,23,70,22
2020-05-23,65,19,55,10
2020-05-24,38,10,49,14
2020-05-25,25,11,52,18
2020-05-26,30,10,46,16
2020-05-27,25,10,48,12
2020-05-28,21,14,58,20
2020-05-29,38,10,44,8
2020-05-30,42,20,55,10
2020-05-31,42,21,52,9
2020-06-01,63,24,53,14
2020-04-02,65,30,43,22
2020-04-03,87,33,45,19
2020-04-04,85,37,51,22
2020-04-05,95,32,47,13
2020-04-06,85,32,53,23
2020-04-07,89,31,59,18
2020-04-08,85,30,50,26
2020-04-09,76,30,54,22
2020-04-10,72,25,59,21
2020-04-11,68,16,55,22
2020-04-12,55,10,44,19
2020-04-13,38,20,54,11
2020-04-14,61,28,44,12
2020-04-15,53,15,41,10
2020-04-16,30,25,48,16
2020-04-17,59,17,45,25
2020-04-18,46,17,48,10
2020-04-19,38,20,43,10
2020-04-20,70,15,33,11
2020-04-21,57,19,29,8
2020-04-22,53,20,48,11
2020-04-23,63,27,51,21
2020-04-24,74,33,59,22
2020-04-25,76,10,46,11
2020-04-26,42,10,45,8
2020-04-27,25,9,38,14
2020-04-28,21,9,29,13
2020-04-29,38,8,43,10
2020-04-30,25,12,36,11
2020-05-01,38,13,35,9
2020-03-04,46,19,32,27
2020-03-05,53,32,25,21
2020-03-06,70,14,30,18
2020-03-21,89,25,44,19
2020-03-22,80,23,33,9
2020-03-23,70,42,32,13
2020-03-24,78,23,36,19
2020-03-25,65,19,32,10
2020-03-26,59,16,26,12
2020-03-27,59,38,29,15
2020-03-28,65,63,38,13
2020-03-29,85,61,43,19
2020-03-30,70,40,37,13
2020-03-31,65,7,32,9
2020-04-01,13,25,39,17
2020-02-02,127,51,2,22
2020-02-03,82,32,11,17
2020-02-04,65,18,35,15
2020-02-05,38,8,34,30
2020-02-06,25,29,19,42
2020-02-07,74,40,17,39
2020-02-08,93,51,12,33
2020-02-09,119,64,3,26
2020-02-10,158,62,13,32
2020-02-11,157,31,31,33
2020-02-12,70,20,32,48
2020-02-13,53,35,18,30
2020-02-14,85,46,26,37
2020-02-15,107,56,19,32
2020-02-16,122,64,22,28
2020-02-17,160,38,20,21
2020-02-18,102,55,28,33
2020-02-19,147,49,20,38
2020-02-20,109,29,27,35
2020-02-21,70,42,25,27
2020-02-22,112,57,28,35
2020-02-23,142,50,30,24
2020-02-24,119,39,29,16
2020-02-25,93,62,22,24
2020-02-26,154,20,33,15
2020-02-27,53,10,32,26
2020-02-28,38,13,36,44
2020-02-29,46,35,21,33
2020-03-01,99, , , 
2020-01-03,158,61,9,29
2020-01-04,153,58,6,25
2020-01-05,117,47,13,28
2020-01-06,102,37,10,32
2020-01-07,134,51,7,18
2020-01-08,95,50,4,20
2020-01-09,102,50,4,22
2020-01-10,114,53,3,22
2020-01-11,151,61,5,33
2020-01-12,144,55,14,38
2020-01-13,132,51,9,29
2020-01-14,151,55,2,25
2020-01-15,158,60,2,25
2020-01-16,165,70,2,26
2020-01-17,163,68,6,32
2020-01-18,158,64,11,32
2020-01-19,89,30,19,30
2020-01-20,93,37,10,22
2020-01-21,65,11,19,29
2020-01-22,107,47,6,30
2020-01-23,124,49,12,34
2020-01-24,151,55,6,34
2020-01-25,160,67,4,31
2020-01-26,161,66,4,30
2020-01-27,156,61,18,30
2020-01-28,155,60,11,29
2020-01-29,163,70,4,29
2020-01-30,107,51,26,43
2020-01-31,95,38,8,27
2020-02-01,142,58,9,30
2019-10-02,53,14,37,31
2019-10-03,38,8,31,17
2019-10-04,25,24,18,21
2019-10-05,61, ,37,26
2019-10-09,59,34,14,17
2019-10-10,93,32,24,21
2019-10-11,80,34,28,27
2019-10-12,82, ,35,19
2019-10-15,104,30,22,15
2019-10-16,70,8,30,26
2019-10-17,17,20,27,23
2019-10-18,50,16,27,20
2019-10-19,25,29,14,11
2019-10-20,97,20,28,10
2019-10-21,65,9,30,20
2019-10-22,42,26,23,19
2019-10-23,72,43,24,18
2019-10-24,89,33,20,16
2019-10-25,87,19,18,16
2019-10-26,70,20,20,26
2019-10-27,78,24,28,22
2019-10-28,72,34,21,23
2019-10-29,85,50,18,18
2019-10-30,122,30,11,12
2019-10-31,76,19,15,12
2019-11-01,59,23,14,12
2019-11-02,65,21,19,12
2019-11-03,74,17,10,13
2019-11-04,59,24,5,16
2019-11-05,53,24,11,18
2019-11-06,72,26,21,22
2019-11-07,46,17,10,24
2019-11-08,65,11,17,32
2019-11-09,13,20,18,28
2019-11-10,68,29,11,27
2019-11-11,91,20,7,24
2019-11-12,74,13,15,23
2019-11-13,53,13,18,32
2019-11-14,46,33,16,20
2019-11-15,93,12,17,18
2019-11-16,38,25,9,19
2019-11-17,74,9,22,17
2019-11-18,42,21,19,26
2019-11-19,63,10,18,28
2019-11-20,50,19,11,22
2019-11-21,59,25,9,17
2019-11-22,72,30,11,19
2019-11-23,74,12,26,8
2019-11-24,30,5,28,22
2019-11-25,21,12,13,24
2019-11-26,42,24,8,17
2019-11-27,65,31,2,19
2019-11-28,72,28,2,18
2019-11-29,70,33,2,21
2019-11-30,65,25,4,19
2019-12-01,61,28,10,15
2019-12-02,80,15,13,23
2019-12-03,63,15,15,19
2019-12-04,50,27,19,32
2019-12-05,72,41,7,27
2019-12-06,107,55,3,25
2019-12-07,147,57,7,29
2019-12-08,152,64,3,26
2019-12-09,160,60,14,24
2019-12-10,154,19,30,49
2019-12-11,61,44,7,30
2019-12-12,122,33,17,24
2019-12-13,91,27,12,28
2019-12-14,82,24,14,34
2019-12-15,72,37,2,23
2019-12-16,107,40,2,21
2019-12-17,119,30,1,24
2019-12-18,85,29,1,22
2019-12-19,78,34, ,24
2019-12-20,68,25,8,20
2019-12-21,57,13,9,20
2019-12-22,63,10,21,28
2019-12-23,30, , , 
2019-07-02,85,13,68,10
2019-07-03,34,24,92,14
2019-07-04,59,18,79,10
2019-07-05,38,29,88,16
2019-07-06,107,29,66,9
2019-07-07,65,26,49,13
2019-07-08,59,26,76,13
2019-07-09,74,24,51,9
2019-07-10,55,18,51,9
2019-07-11,46,15,48,13
2019-07-12,59,20,70,13
2019-07-13,61,13,60,8
2019-07-14,30,8,49,8
2019-07-15,25,9,33,14
2019-07-16,53,15,54,23
2019-07-17,53,12,74,14
2019-07-18,50,20,60,15
2019-07-19,68,27,78,19
2019-07-20,82,13,79,17
2019-07-21,53,16,68,14
2019-07-22,61,21,79,26
2019-07-23,76,39,91,17
2019-07-24,109,33,102,16
2019-07-25,114,35,97,14
2019-07-26,95,23,85,16
2019-07-27,80,20,50,11
2019-07-28,61,6,49,13
2019-07-29,42,8,53,10
2019-07-30,25,15,63,12
2019-07-31,53,16,57,14
2019-08-01,72,22,67,12
2019-08-02,57,19,53,21
2019-08-03,57,16,57,16
2019-08-04,72,18,70,15
2019-08-05,61,26,26,12
2019-08-06,63,15,64,8
2019-08-07,65,12,56,10
2019-08-08,25,20,53,10
2019-08-09,55,35,55,14
2019-08-10,80,21,54,8
2019-08-11,65,18,57,8
2019-08-12,76,26,45,12
2019-08-13,82,9,43,16
2019-08-14,21,7,43,12
2019-08-15,9,14,49,10
2019-08-16,50,6,49,9
2019-08-17,17,15,53,12
2019-08-18,72,4,51,10
2019-08-19,65, ,53,11
2019-08-20,50,22,59,12
2019-08-21,68,16,62,8
2019-08-22,57,20,55,11
2019-08-23,76,20,39,14
2019-08-24,76,26,51,15
2019-08-25,97,22,57,9
2019-08-26,82,21,69,13
2019-08-27,82,30,72,12
2019-08-28,87,29,36,15
2019-08-30,95,27,79,15
2019-08-31,91,24,74,13
2019-09-01,59,24,65,17
2019-09-02,78,8,57,12
2019-09-03,57,7,45,16
2019-09-04,46,14,53,14
2019-09-05,74,25,57,18
2019-09-06,89,2,27,14
2019-09-07,50,10,39,16
2019-09-08,57,7,40,11
2019-09-09,38,15,37,14
2019-09-10,57,14,32,21
2019-09-11,63,9,50,21
2019-09-12,59,20,67,24
2019-09-13,85,33,63,18
2019-09-14,89,32,59,18
2019-09-15,97,30,53,12
2019-09-16,97,33,74,23
2019-09-17,85,20,57,17
2019-09-18,53,20,49,17
2019-09-19,76,17,32,15
2019-09-20,17,20,38,14
2019-09-21,50,23,41,15
2019-09-22,61,26,38,13
2019-09-23,61,24,36,17
2019-09-24,82,24,37,27
2019-09-25,72,28,39,16
2019-09-26,72,43,42,18
2019-09-27,102,50,38,17
2019-09-28,127,14,40,19
2019-09-29,42,11,40,11
2019-09-30,30,23,39,22
2019-10-01,55,20,35,27
2019-04-02,91,44,36,33
2019-04-04,78,21,24,16
2019-04-05,55,9,36,17
2019-04-06,38,16,31,13
2019-04-07,59,19,30,13
2019-04-08,63, ,41,18
2019-04-10,13,16,33,26
2019-04-11,53,11,28,13
2019-04-12,53,19,27,14
2019-04-13,65,19,30,7
2019-04-14,63,10,33,10
2019-04-15,42,15,21,17
2019-04-16,50,24, ,20
2019-04-17,78,27, ,21
2019-04-18,78,30,36,28
2019-04-19,89,27,31,17
2019-04-20,72,27,33,22
2019-04-21,74,18,31,12
2019-04-22,61,27,32,6
2019-04-23,63,12,28,7
2019-04-24,42,24,18,16
2019-04-25,50,33,12,11
2019-04-26,65,19,31,22
2019-04-27,72,8,41,18
2019-04-28,13,9,39,9
2019-04-30,46,5,43,18
2019-05-01,5,12,50,12
2019-05-02,38,15,42,23
2019-05-03,38,13,35,14
2019-05-04,30,18,43,10
2019-05-05,50,1,37,7
2019-05-06,30,5,35,20
2019-05-07,21,19,38,15
2019-05-08,9,20,31,17
2019-05-09,68,14,45,28
2019-05-10,46,18,44,22
2019-05-11,68,11,36,15
2019-05-12,30,7,22,8
2019-05-13,9,7, , 
2019-05-14,25,19,38,7
2019-05-15,61,10,30,16
2019-05-16,38,22,37,14
2019-05-17,59,19,32,17
2019-05-18,65,11,24,17
2019-05-19,50,7,26,7
2019-05-20,34,19,29,14
2019-05-21,30,11,43,12
2019-05-22,30,12,48,19
2019-05-23,30,17,59,18
2019-05-24,46,15,52,16
2019-05-25,42,18,44,15
2019-05-26,53,15,39,8
2019-05-27,82,11,32,7
2019-05-28,34,23,33,14
2019-05-29,63,5,26,14
2019-05-30,5,10,38,13
2019-05-31,30,7,43,18
2019-06-01,25,13,50,23
2019-06-02,46,10,56,15
2019-06-03,38,13,55,13
2019-06-04,53,14,54,12
2019-06-05,30,13,47,17
2019-06-06,25,14,41,19
2019-06-07,17,22,45,11
2019-06-08,30,16,48,13
2019-06-09,30,22,41,12
2019-06-10,55,60,39,14
2019-06-11,99,37,41,11
2019-06-12,53,20,45,8
2019-06-13,30,7,48,41
2019-06-15,72,36,46,8
2019-06-16,72,15,53,17
2019-06-17,38, ,61,17
2019-06-18,53, , , 
2019-06-30,38,27,89,13
2019-07-01,55,37,101,18
2019-01-02,153,21,27,21
2019-01-03,72,29,24,31
2019-01-04,74,51,5,41
2019-01-05,127,54,4,35
2019-01-06,151,47,10,34
2019-01-07,127,60,5,34
2019-01-08,158,74,2,27
2019-01-09,162,37,22,27
2019-01-10,87,19,21,41
2019-01-11,61,27,8,41
2019-01-12,74,40,6,32
2019-01-13,99,53,5,37
2019-01-14,152,12,21,36
2019-01-15,46,25,18,49
2019-01-16,72,54,3,40
2019-01-17,132,50,1,29
2019-01-18,137,44,7,23
2019-01-19,119,11,19,26
2019-01-20,46,40,12,28
2019-01-21,107,54,7,40
2019-01-22,155,59,2,31
2019-01-23,155,42,5,25
2019-01-24,117,35,9,30
2019-01-25,104,45,7,43
2019-01-26,129,49,11,37
2019-01-27,132,69,2,30
2019-01-28,167,58,10,41
2019-01-29,154,37,9,38
2019-01-30,104,35,5,31
2019-01-31,97,37,2,25
2019-02-01,85,31,4,33
2019-02-02,91,27,9,30
2019-02-03,93,20,9,24
2019-02-04,76,27,13,33
2019-02-05,80,46,7,43
2019-02-06,132,55,10,46
2019-02-07,153,59,7,38
2019-02-08,151,64,10,54
2019-02-09,158,59,7,43
2019-02-10,154,64,2,34
2019-02-11,163,30,29,22
2019-02-12,82,14,26,46
2019-02-13,57,40,15,47
2019-02-14,95,52,15,46
2019-02-15,147,63,14,40
2019-02-16,157,76,17,61
2019-02-17,169,68,20,61
2019-02-18,162,40,28,28
2019-02-19,104,23,26,32
2019-02-20,68,40,18,30
2019-02-21,117,62,14,43
2019-02-22,152,44,27,46
2019-02-23,114,48,27,25
2019-02-24,112,31,26,24
2019-02-25,78,53,19,55
2019-02-26,142,56,19,53
2019-02-27,149,53,24,42
2019-02-28,144,49,34,34
2019-03-01,117,50,30,35
2019-03-02,132,22,26,42
2019-03-03,68,19,32,18
2019-03-04,65,37,25,35
2019-03-05,85,27,24,53
2019-03-06,76,40,22,31
2019-03-07,99,43,18,29
2019-03-08,109,22,29,23
2019-03-09,55,20,30,22
2019-03-10,53,18,28,15
2019-03-11,50,12,33,20
2019-03-12,21,12,30,28
2019-03-13,53,20,31,33
2019-03-14,65,29,30,22
2019-03-15,65,16,30,23
2019-03-16,53,20,29,22
2019-03-17,42,30,19,24
2019-03-18,78,4,35,22
2019-03-20,30,20,30,25
2019-03-21,55,29,30,36
2019-03-22,82,46,31,44
2019-03-23,112,41,38,35
2019-03-24,107,34,48,41
2019-03-25,99,29,47,25
2019-03-26,70,6,37,23
2019-03-27,25,20,34,23
2019-03-28,57,23,32,26
2019-03-29,65,35,33,31
2019-03-30,91,35,43,30
2019-03-31,97,47,51,25
2019-04-01,97,45,42,43
2018-10-02,57,8,26,18
2018-10-03,30,21,30,21
2018-10-04,70,40,26,27
2018-10-05,91,29,27,24
2018-10-06,80,32,14,24
2018-10-07,93,20,32,22
2018-10-08,65,28,30,19
2018-10-09,87,39,26,18
2018-10-10,91,47,33,17
2018-10-11,124,39,21,21
2018-10-12,99,27,26,31
2018-10-13,80,40,20,15
2018-10-14,95,52,27,19
2018-10-15,132,53,13,27
2018-10-16,139,44,21,21
2018-10-17,109,41,17,22
2018-10-18,104,43,26,29
2018-10-19,119,45,23,25
2018-10-20,102,43,26,28
2018-10-21,112,45,30,20
2018-10-22,107,12,26,31
2018-10-23,30,26,21,33
2018-10-24,74,30,22,30
2018-10-25,68,53,19,22
2018-10-26,119,41,7,24
2018-10-27,82,27,13,15
2018-10-28,63,10,19,14
2018-10-29,46,10,22,11
2018-10-30,21,1,23,23
2018-11-01,42,5,19,18
2018-11-02,21,15,5,21
2018-11-03,57,21,5,23
2018-11-04,46,20,5,14
2018-11-05,55,20,12,19
2018-11-06,50,20,15,15
2018-11-07,61,20,14,22
2018-11-08,57,21,12,25
2018-11-09,65,23,6,23
2018-11-10,68,35,9,18
2018-11-11,85,40,12,20
2018-11-12,89,27,4,21
2018-11-13,85,33,5,19
2018-11-14,78,41,1,24
2018-11-15,132,50,5,19
2018-11-16,122,26,16,22
2018-11-17,72,22,17,25
2018-11-18,68,22,20,25
2018-11-19,70,28,13,22
2018-11-20,80,20,12,20
2018-11-21,63,26,2,24
2018-11-22,74,29,3,28
2018-11-23,78,36,2,21
2018-11-24,102,15,6,20
2018-11-25,50,26,7,20
2018-11-26,80,22,18,31
2018-11-27,63,34,6,30
2018-11-28,76,25,7,29
2018-11-29,72,40,2,26
2018-11-30,99,46,2,27
2018-12-01,112,53,4,27
2018-12-02,142,58,4,20
2018-12-03,154,57,6,30
2018-12-04,155,56,6,38
2018-12-05,152,53,1,28
2018-12-06,139,67,2,30
2018-12-07,160,49, ,26
2018-12-08,129,34,15,40
2018-12-09,95,28,6,35
2018-12-10,80,7,19,33
2018-12-11,25,20,9,41
2018-12-12,65,34,4,35
2018-12-13,91,30,5,29
2018-12-14,91,35,4,31
2018-12-15,97,55,4,31
2018-12-16,152,56,4,24
2018-12-17,154,56,3,28
2018-12-18,153,53,2,25
2018-12-19,85,42,1,30
2018-12-20,117,34,3,32
2018-12-21,99,33,3,27
2018-12-22,99,37,4,27
2018-12-23,102,16,3,20
2018-12-24,59,21,3,20
2018-12-25,68,20,6,28
2018-12-26,68,25,3,25
2018-12-27,70,46,2,27
2018-12-28,117,58,2,33
2018-12-29,157,57,4,35
2018-12-30,155,43,15,25
2018-12-31,129, , , 
2018-07-02,65,22,65,11
2018-07-03,57,23,55,11
2018-07-04,42,6,61,11
2018-07-05,42,22,49,10
2018-07-07,53,20,59,12
2018-07-08,72,16,64,12
2018-07-09,57,14,63,11
2018-07-10,17,18,61,15
2018-07-13,104,19,51,12
2018-07-14,13,22,50,15
2018-07-17,122,18,48,17
2018-07-19,53,14,62,17
2018-07-20,50,16,59,13
2018-07-21,55,8,42,9
2018-07-22,42,13,46,9
2018-07-23,34,7,54,13
2018-07-24,30,11,68,12
2018-07-25,38,10,63,10
2018-07-26,25,24,73,13
2018-07-27,63,14,59,20
2018-07-28,63,17,47,18
2018-07-29,59,10,45,13
2018-07-30,38,13,63,13
2018-07-31,70,32,85,13
2018-08-01,65,28,87,14
2018-08-02,119,18,67,11
