date, pm25, pm10, o3, no2
2020-07-02,46,13,61,11
2020-07-03,46,10,63,11
2020-07-04,38,10,48,19
2020-07-05,38,17,66,23
2020-07-06,59,29,92,18
2020-07-07,76,13,49,9
2020-07-08,25,16,61,13
2020-07-09,42,24,88,17
2020-07-10,61,30,100,17
2020-07-11,70,16,59,13
2020-07-12,46,11,47,6
2020-07-13,46,13,53,8
2020-07-14,34,18,59,12
2020-07-15,50,21,68,22
2020-07-16,55,18,63,17
2020-07-17,53,19,60,8
2020-07-18,59,9,50,15
2020-07-19,30,12,65,11
2020-07-20,42,16,67,19
2020-07-21,53,19,65,25
2020-07-22,53,18,73,14
2020-07-23,42,18,74,8
2020-07-24,55,11,39,20
2020-07-25,50,17,70,17
2020-07-26,53,18,57,12
2020-07-27,55,20,70,36
2020-07-28,57,30,82,22
2020-07-29,72,25,74,20
2020-07-30,70,28,76,19
2020-07-31,70,25,75,27
2020-08-01,70, , , 
2020-06-02,65,19,61,15
2020-06-03,57,14,60,21
2020-06-04,46,11,32,17
2020-06-05,42,10,47,18
2020-06-06,34,20,59,11
2020-06-07,57,13,34,9
2020-06-08,34,9,36,8
2020-06-09,34,12,39,12
2020-06-10,38,10,39,18
2020-06-11,34,15,47,9
2020-06-12,55,18,60,27
2020-06-13,53,13,47,25
2020-06-14,50,10,46,10
2020-06-15,34,17,53,14
2020-06-16,46,12,48,17
2020-06-17,50,11,47,15
2020-06-18,38,14,41,20
2020-06-19,34,12,46,17
2020-06-20,13,13,47,28
2020-06-21,46,10,50,18
2020-06-22,34,12,71,35
2020-06-23,38,17,67,34
2020-06-24,46,22,82,19
2020-06-25,55,23,70,12
2020-06-26,55,20,71,15
2020-06-27,55,21,74,24
2020-06-28,63,15,57,13
2020-06-29,59,19,49,12
2020-06-30,53,20,62,12
2020-07-01,59,17,66,15
2020-05-02,53,8,38,10
2020-05-03,34,12,43,9
2020-05-04,34,12,26,18
2020-05-05,38,18,38,25
2020-05-06,38,20,47,18
2020-05-07,53,19,63,9
2020-05-08,46,23,71,13
2020-05-09,57,14,61,24
2020-05-10,25,15,56,8
2020-05-11,53,10,33,6
2020-05-12,46,15,42,13
2020-05-13,53,20,19,18
2020-05-14,50,26,46,15
2020-05-15,63,14,43,8
2020-05-16,30,22,39,8
2020-05-17,57,17,44,15
2020-05-18,55,26,48,17
2020-05-19,65,21,36,17
2020-05-20,59,22,57,20
2020-05-21,61,19,59,13
2020-05-22,55,25,70,23
2020-05-23,65,20,76,22
2020-05-24,68,14,54,10
2020-05-25,42,16,51,27
2020-05-26,46,16,51,21
2020-05-27,42,14,52,15
2020-05-28,38,22,72,21
2020-05-29,57,10,49,16
2020-05-30,38,21,65,14
2020-05-31,59,15,52,12
2020-06-01,55,24,59,17
2020-04-02,65,30,39,22
2020-04-03,85,39,43,23
2020-04-04,99,42,47,22
2020-04-05,107,32,45,15
2020-04-06,87,31,50,29
2020-04-07,78,40,51,32
2020-04-08,85,30,46,23
2020-04-09,72,32,51,29
2020-04-10,74,33,54,31
2020-04-11,78,21,50,22
2020-04-12,59,6,44,17
2020-04-13,17,19,49,16
2020-04-14,57,19,43,15
2020-04-15,38,20,39,8
2020-04-16,38,30,45,23
2020-04-17,63,16,45,31
2020-04-18,30,20,43,17
2020-04-19,53,20,49,11
2020-04-20,55,16,35,15
2020-04-21,55,21,30,17
2020-04-22,57,21,46,17
2020-04-23,63,29,51,21
2020-04-24,78,30,57,24
2020-04-25,76,14,42,17
2020-04-26,46,13,45,7
2020-04-27,42,12,36,19
2020-04-28,30,13,30,20
2020-04-29,38,10,39,12
2020-04-30,42,20,33,12
2020-05-01,59,20,33,11
2020-03-04,63,20,29,20
2020-03-05,63,21,24,17
2020-03-06,65,20,26,21
2020-03-07,70,25,33,20
2020-03-08,78,20,35,31
2020-03-09,68,27,26,29
2020-03-10,82,22,30,39
2020-03-11,78,24,32,29
2020-03-12,63,42,25,26
2020-03-13,109,17,38,23
2020-03-14,61,23,24,11
2020-03-15,72,16,32,14
2020-03-16,65,25,35,18
2020-03-17,76,40,38,23
2020-03-18,102,54,43,30
2020-03-19,132,48,43,27
2020-03-20,124,51,34,27
2020-03-21,124,35,42,22
2020-03-22,87,23,33,6
2020-03-23,70,13,31,11
2020-03-24,42,22,33,22
2020-03-25,72,16,32,9
2020-03-26,55,18,25,14
2020-03-27,55,34,28,20
2020-03-28,78,64,37,17
2020-03-29,95,69,40,17
2020-03-30,89,31,37,9
2020-03-31,59,12,29,11
2020-04-01,46,20,35,17
2020-02-02,147,32,7,19
2020-02-03,76,29,9,17
2020-02-04,65,30,35,16
2020-02-05,63,8,32,34
2020-02-06,21,21,26,41
2020-02-07,59,36,17,38
2020-02-08,91,48,14,47
2020-02-09,117,61,3,29
2020-02-10,157,57,8,29
2020-02-11,152,31,31,47
2020-02-12,80,11,30,38
2020-02-13,34,36,21,29
2020-02-14,85,38,23,34
2020-02-15,104,58,18,35
2020-02-16,153,59,19,34
2020-02-17,155,42,11,28
2020-02-18,112,44,27,29
2020-02-19,114,47,25,28
2020-02-20,119,25,27,39
2020-02-21,70,40,29,32
2020-02-22,99,49,31,37
2020-02-23,122,47,32,27
2020-02-24,117,39,28,13
2020-02-25,97,59,21,35
2020-02-26,152,28,33,22
2020-02-27,74,13,31,42
2020-02-28,25,12,36,44
2020-02-29,38,30,23,33
2020-03-01,80, , , 
2020-01-02,166,59,7,33
2020-01-03,154,54,4,28
2020-01-04,152,42,11,27
2020-01-05,122,45,11,27
2020-01-06,117,40,9,22
2020-01-07,104,37,5,20
2020-01-08,65,31,4,21
2020-01-09,68,37,3,21
2020-01-10,93,55,4,29
2020-01-11,152,53,9,33
2020-01-12,149,53,11,34
2020-01-13,151,54,3,31
2020-01-14,151,57,1,24
2020-01-15,157,67,2,28
2020-01-16,164,65,12,31
2020-01-17,164,58,8,34
2020-01-18,155,38,16,26
2020-01-19,112,33,8,27
2020-01-20,95,19,23,32
2020-01-21,59,35,8,27
2020-01-22,99,47,14,38
2020-01-23,165, ,10,51
2020-01-25,157,62,2,30
2020-01-26,159,59,16,34
2020-01-27,155,58,13,39
2020-01-28,152,62,4,25
2020-01-29,158,33,22,38
2020-01-30,80,38,11,28
2020-01-31,97,53,6,32
2020-02-01,124,55,3,25
2019-10-02,72,10,37,27
2019-10-03,25,11,35,29
2019-10-04,34, ,26,31
2019-10-06,72,33,37,16
2019-10-07,91, ,29,18
2019-10-09,63,31,19,18
2019-10-10,80,30,24,29
2019-10-11,78,37,32,31
2019-10-12,93, ,34,25
2019-10-16,102,13,34,37
2019-10-17,34,21,24,28
2019-10-18,57,11,24,22
2019-10-19,38,25,21,10
2019-10-20,70,18,33,5
2019-10-21,55, ,28,17
2019-10-26,55,21,19,25
2019-10-27,57,27,24,27
2019-10-28,68,50,28,26
2019-10-29,114,46,18,18
2019-10-30,114,22,16,11
2019-10-31,68, ,20,14
2019-11-06,61,13,22,30
2019-11-07,46,18,17,19
2019-11-08,59,13,22,20
2019-11-09,38,20,23,23
2019-11-10,63,29,17,19
2019-11-11,82,16,7,24
2019-11-12,57,16,15,18
2019-11-14,59,22,26,24
2019-11-15,65,13,26,20
2019-11-16,46,22,18,18
2019-11-17,68,9,25,20
2019-11-18,38,20,23,28
2019-11-19,68,12,16,33
2019-11-20,38,16,12,18
2019-11-21,53,24,13,18
2019-11-22,76,30,18,20
2019-11-23,85,7,30,4
2019-11-24,25,9,31,19
2019-11-25,38,14,13,22
2019-11-26,50,30,7,24
2019-11-27,85,25,7,18
2019-11-28,76,25,5,17
2019-11-29,70,24,5,19
2019-11-30,61,22,11,18
2019-12-01,65,30,15,13
2019-12-02,80,17,13,25
2019-12-03,55,18, ,20
2019-12-04,55,25,20,42
2019-12-05,70,47,6,32
2019-12-06,114,50,2,25
2019-12-07,129,53,5,29
2019-12-08,149,59,4,24
2019-12-09,155,58,8,24
2019-12-10,153,34,19,31
2019-12-11,78,29,15,33
2019-12-12,72,27,10,32
2019-12-13,82,21,12,27
2019-12-14,76,29,15,35
2019-12-15,80,36,2,22
2019-12-16,102,43,1,21
2019-12-17,119,39, ,20
2019-12-18,104,31,1,23
2019-12-19,89,35, ,20
2019-12-20,78,20,14,17
2019-12-21,57,13,10,19
2019-12-22,50,10,23,18
2019-12-23,38,7,21,19
2019-12-24,13,14,17,27
2019-12-25,38,21,19,27
2019-12-26,70,29,11,24
2019-12-27,87, , , 
2019-12-29,149,53,8,21
2019-12-30,144, , , 
2019-07-02,72,17,66,22
2019-07-03,42,23,92,13
2019-07-04,55,18,76,19
2019-07-05,55,25,68,22
2019-07-06,63,24,66,26
2019-07-07,65,28,43,14
2019-07-08,65,20,63,18
2019-07-09,57,19,47,9
2019-07-10,53,16,54,9
2019-07-11,53,20,55,11
2019-07-12,50,20,62,13
2019-07-13,55,17,62,15
2019-07-14,55,11,52,9
2019-07-15,38,13,37,18
2019-07-16,50,16,53,21
2019-07-17,53,18,69,26
2019-07-18,57,21,59,31
2019-07-19,63,25,77,22
2019-07-20,68,32,74,23
2019-07-21,82,20,59,20
2019-07-22,59,28,85,29
2019-07-23,70,40,90,16
2019-07-24,93,34,94,26
2019-07-25,82,34,85,18
2019-07-26,78,26,84,23
2019-07-27,68,20,49,9
2019-07-28,57,17,42,13
2019-07-29,53,12,55,16
2019-07-30,42,17,64,22
2019-07-31,46,20,61,17
2019-08-01,57,23,66,12
2019-08-02,61,19,57,24
2019-08-03,53,15,66,25
2019-08-04,46,18,66,13
2019-08-05,55,17,74,16
2019-08-06,53,22,69,7
2019-08-07,59, ,55,7
2019-08-10,61,22,57,17
2019-08-11,61,19,53,12
2019-08-12,57,23,43,13
2019-08-13,63,15,43,13
2019-08-14,46,11,43,14
2019-08-15,30,16,48,16
2019-08-16,42,14,49,12
2019-08-17,34,21,59,18
2019-08-18,57,21,61,21
2019-08-19,59,19,57,22
2019-08-20,53,28,59,13
2019-08-21,72,21,63,12
2019-08-22,55,19,50,11
2019-08-23,46,30,39,25
2019-08-24,72,23,48,14
2019-08-25,61,21,55,13
2019-08-26,61,21,64,16
2019-08-27,61,29,67,12
2019-08-28,70,28,40,14
2019-08-29,72,19,51,27
2019-08-30,59,30,80,31
2019-08-31,72,19,60,8
2019-09-01,50,23,70,33
2019-09-02,65,12,55,16
2019-09-03,34,11,44,9
2019-09-04,34,20,51,19
2019-09-05,50,24,60,15
2019-09-06,61,8,35,15
2019-09-07,25,16,35,19
2019-09-08,53,10,37,10
2019-09-09,30,10,34,29
2019-09-10,21,20,41,20
2019-09-11,57,18,50,53
2019-09-12,50,32,70,32
2019-09-13,72,33,62,52
2019-09-14,76,42,65,25
2019-09-15,93,35,57,20
2019-09-16,80,40,66,63
2019-09-17,91,24,59,38
2019-09-18,61,27,45,27
2019-09-19,65,15,30,18
2019-09-20,46,20,39,14
2019-09-21,42,27,43,17
2019-09-22,59,23,42,15
2019-09-23,61,29,32,17
2019-09-24,76,33,29,35
2019-09-25,78,34,37,23
2019-09-26,80,54,41,32
2019-09-27,119,50,41,20
2019-09-28,112,49,43,22
2019-09-29,102,19,43,15
2019-09-30,42,25,37,42
2019-10-01,59,34,43,33
2019-04-02,107,44,44,34
2019-04-03,112,26,29,43
2019-04-04,72,12,26,14
2019-04-05,50,12,34,20
2019-04-06,50,24,30,24
2019-04-07,72,20,32,17
2019-04-08,61,17,41,20
2019-04-09,61,13,39,30
2019-04-10,50,20,38,30
2019-04-11,61,12,27,19
2019-04-12,50,15,33,15
2019-04-13,55,20,32,4
2019-04-14,59,10,37,19
2019-04-15,42,15,34,27
2019-04-16,57,28,44,26
2019-04-17,78,30,42,29
2019-04-18,82,31,51,24
2019-04-19,85,24,47,46
2019-04-20,68,27,50,29
2019-04-21,72,17,49,11
2019-04-22,57,23,43,6
2019-04-23,63,10,38,3
2019-04-24,30,20,22,16
2019-04-25,53,28,24,11
2019-04-26,57,19,34,21
2019-04-27,46,8,38,16
2019-04-28,21,6,37,10
2019-04-29,25,9,30,12
2019-04-30,25,15,39,22
2019-05-01,42,18,48,14
2019-05-02,53,15,40,29
2019-05-03,42,14,31,22
2019-05-04,46,14,40,11
2019-05-05,55,5,35,6
2019-05-06,17,9,35,29
2019-05-07,25,14,39,16
2019-05-08,50,19,30,11
2019-05-09,55,10,40,26
2019-05-10,46,24,43,22
2019-05-11,70,20,36,14
2019-05-12,55,6,26,14
2019-05-13,17,10,22,26
2019-05-14,30,15,39,20
2019-05-15,46,11,33,22
2019-05-16,30,17,38,29
2019-05-17,55,16,37,13
2019-05-18,55,13,24,14
2019-05-19,50,10,29,18
2019-05-20,38,10,22,15
2019-05-21,38,13,39,24
2019-05-22,38,16,48,18
2019-05-23,53,18,53,22
2019-05-24,55,19,51,21
2019-05-25,55,22,46,11
2019-05-26,59,16,41,7
2019-05-27,55,12,34,8
2019-05-28,46,17,35,22
2019-05-29,55,6,28,21
2019-05-30,25,9,39,18
2019-05-31,38,10,44,19
2019-06-01,34,18,48,30
2019-06-02,55,16,54,27
2019-06-03,55,22,51,28
2019-06-04,61,19,53,28
2019-06-05,55,19,55,17
2019-06-06,55,22,41,13
2019-06-07,61,19,48,27
2019-06-08,53,23,47,22
2019-06-09,59,33,41,15
2019-06-10,72,34,38,17
2019-06-11,70,39,43,21
2019-06-12,68,27,48,23
2019-06-13,59,12,53,21
2019-06-14,34,22,61,28
2019-06-15,50,34,42,18
2019-06-16,72,19,50,17
2019-06-17,53,25,57,24
2019-06-18,55, , , 
2019-06-30,53,26,93,19
2019-07-01,61,32,90,22
2019-01-02,151,21,28,20
2019-01-03,61,21,24,49
2019-01-04,61,48,4,55
2019-01-05,114,55,4,38
2019-01-06,152,58,6,41
2019-01-07,153,68,7,57
2019-01-08,164,66,1,28
2019-01-09,152,25,24,25
2019-01-10,68,22,19,40
2019-01-11,59,29,8,67
2019-01-12,72,44,2,43
2019-01-13,107,58,4,43
2019-01-14,153,9,28,27
2019-01-15,21,22,25,67
2019-01-16,59,52,2,46
2019-01-17,119,47, ,32
2019-01-18,127,35,6,22
2019-01-19,95,14,15,43
2019-01-20,55,44,9,34
2019-01-21,119,57,5,38
2019-01-22,155,59,1,42
2019-01-23,153,36,13,27
2019-01-24,95,43,11,55
2019-01-25,109,45,6,48
2019-01-26,122,52,11,39
2019-01-27,142,61,3,30
2019-01-28,158,51,8,31
2019-01-29,134,42,7,42
2019-01-30,114,27,4,29
2019-01-31,78,33,2,23
2019-02-01,85,27,3,35
2019-02-02,85,31,3,26
2019-02-03,95,27,8,32
2019-02-04,78,30,12,33
2019-02-05,89,49,6,38
2019-02-06,119,54,10,41
2019-02-07,147,53,5,38
2019-02-08,142,58,9,66
2019-02-09,153, ,6,42
2019-02-12,95,14,24,41
2019-02-13,42,30,18,48
2019-02-14,82,51,15,45
2019-02-15,132,59,13,43
2019-02-16,153,70,15,50
2019-02-17,164,69,20,60
2019-02-18,164,43,25,53
2019-02-19,107,28,26,35
2019-02-20,74,52,12,37
2019-02-21,119,60,19,55
2019-02-22,152,51,28,34
2019-02-23,132,43,30,31
2019-02-24,102,30,28,32
2019-02-25,76,50,23,55
2019-02-26,117,53,19,62
2019-02-27,129,56,21,52
2019-02-28,139,48,33,39
2019-03-01,109,53,29,40
2019-03-02,137,36,23,41
2019-03-03,91,48,30,39
2019-03-04,119,45,15,31
2019-03-05,104,29,23,54
2019-03-06,74,40,22,37
2019-03-07,91,40,23,36
2019-03-08,93,29,26,31
2019-03-09,68,21,32,29
2019-03-10,53,23,28,40
2019-03-11,55,13,34,16
2019-03-12,38,11,31,53
2019-03-13,25,21,30,39
2019-03-14,50,22,29,36
2019-03-15,63,15,30,18
2019-03-16,34,18,29,17
2019-03-17,38,51,24,33
2019-03-18,114,9,32,21
2019-03-19,25,12,32,20
2019-03-20,50,16,33,24
2019-03-21,50,29,30,46
2019-03-22,76,43,35,49
2019-03-23,99,46,39,48
2019-03-24,107,41,48,54
2019-03-25,99,20,43,43
2019-03-26,55,10,38,22
2019-03-27,25,18,37,21
2019-03-28,50,23,35,38
2019-03-29,57,31,34,43
2019-03-30,80,38,43,36
2019-03-31,93,43,54,38
2019-04-01,107,45,47,54
2018-10-02,55,17,30,26
2018-10-03,57,28,35,29
2018-10-04,74,36,30,27
2018-10-05,87,29,32,27
2018-10-06,74,44,13,21
2018-10-07,109,34,28,27
2018-10-08,87,44,35,22
2018-10-09,109,49,28,23
2018-10-10,119,46,36,20
2018-10-11,109,40,23,20
2018-10-12,97,38,24,37
2018-10-13,91,44,22,27
2018-10-14,107,50,37,39
2018-10-15,122,51,31,32
2018-10-16,117,42,24,26
2018-10-17,99,45,19,31
2018-10-18,107,51,23,37
2018-10-19,122,51,24,36
2018-10-20,119,56,26,38
2018-10-21,129,50,32,26
2018-10-22,114,24,28,34
2018-10-23,53,35,22,35
2018-10-24,76,29,20,28
2018-10-25,63,57,22,28
2018-10-26,132,35,12,14
2018-10-27,68,23,21,10
2018-10-28,65,13,24,5
2018-10-29,46,14,23,6
2018-10-30,34,8,24,23
2018-10-31,21,15,15,14
2018-11-01,50,13,26,21
2018-11-02,46,22,2,17
2018-11-03,65,18,5,19
2018-11-04,50,20,6,12
2018-11-05,61,16,19,6
2018-11-06,53,20,20,9
2018-11-07,46,20,15,30
2018-11-08,57,18,11,30
2018-11-09,53,35,6,27
2018-11-10,82,33,14,18
2018-11-11,68,30,15,21
2018-11-12,80,30,4,20
2018-11-13,74,32,4,17
2018-11-14,68,35,3,25
2018-11-15,85,44,2,22
2018-11-16,87,25,22,26
2018-11-17,65,23,17,34
2018-11-18,63,23,21,33
2018-11-19,65,25,17,22
2018-11-20,74,18,14,36
2018-11-21,61, ,4,20
2018-11-23,87,34,5,24
2018-11-24,95,17,8,20
2018-11-25,55,24,4,21
2018-11-26,74,25,14,42
2018-11-27,74,36,7,33
2018-11-28,95,29,9,33
2018-11-29,82,35,7,22
2018-11-30,95,53,1,35
2018-12-01,124,53,3,41
2018-12-02,129,55,2,24
2018-12-03,149,58,5,40
2018-12-04,153,59,4,35
2018-12-05,154,53,2,36
2018-12-06,142,61,1,35
2018-12-07,154,57,1,24
2018-12-08,122,28,15,32
2018-12-09,85,28,7,27
2018-12-10,78,8,23,27
2018-12-11,30,21,12,37
2018-12-12,65,33,4,52
2018-12-13,85,37,5,49
2018-12-14,91,40,6,36
2018-12-15,99,57,2,38
2018-12-16,153,61,1,31
2018-12-17,158,55,2,25
2018-12-18,153,39,1,24
2018-12-19,87,44, ,31
2018-12-20,119, ,1,31
2018-12-22,85,37, ,29
2018-12-23,102,31, ,19
2018-12-24,82,21,3,20
2018-12-25,65,25,4,22
2018-12-26,78,25,4,18
2018-12-27,68,39,2,21
2018-12-28,104,56,2,41
2018-12-29,152,59,3,37
2018-12-30,156,57,4,30
2018-12-31,155, , , 
2018-07-02,61,20,63,16
2018-07-03,59,21,66,17
2018-07-04,59,12,63,17
2018-07-05,46, ,55,15
2018-07-07,53,17,66,21
2018-07-08,57,16,64,15
2018-07-09,55,20,64,7
2018-07-10,50,20,64,16
2018-07-11,61,16,50, 
2018-07-12,57,24,46,27
2018-07-13,68,24,53,25
2018-07-14,65,28,50,16
2018-07-15,76,21,55,16
2018-07-16,63,14,41,13
2018-07-17,46,19,47,22
2018-07-18,59,20,71,28
2018-07-19,65,19,70,35
2018-07-20,57,21,63,13
2018-07-21,59,10,48,10
2018-07-22,38,13,44,17
2018-07-23,53,12,50,17
2018-07-24,46,15,63,16
2018-07-25,53,19,70,26
2018-07-26,53,28,66,22
2018-07-27,72,19,66,28
2018-07-28,61,20,42,25
2018-07-29,63,17,42,23
2018-07-30,55,22,70,37
2018-07-31,65,30,74,25
2018-08-01,80,25,73,14
2018-08-02,68,20,57,27
2018-08-03,57,20,54,22
2018-08-04,59,18,56,12
2018-08-05,57,18,56,27
2018-08-06,59,27,59,14
2018-08-07,72,18,61,14
2018-08-08,50,20,44,14
2018-08-09,59,21,42,21
2018-08-10,57,22,44,17
2018-08-11,59,18,45,24
2018-08-12,55,18,38,18
2018-08-13,55,19,33,15
2018-08-14,61,18,28,12
2018-08-15,57,10,37,16
2018-08-16,46,18,41,14
2018-08-17,46,19,49,21
2018-08-18,57,24,48,19
2018-08-19,59,20,49,20
2018-08-20,57,21,55,17
2018-08-21,57,26,52,42
2018-08-22,57,27,65,40
2018-08-23,68,30,71,26
2018-08-24,70,20,54,19
2018-08-25,53,16,36,5
2018-08-26,53,10,37,6
2018-08-27,30,13,41,13
2018-08-28,42,25,61,22
2018-08-29,61,22,48,38
2018-08-30,53,27,66,29
2018-08-31,61,15,41,6
2018-09-01,53,11,31,21
2018-09-02,34,10,34,11
2018-09-03,38,14,39,15
2018-09-04,42,16,43,34
2018-09-05,46,18,54,27
2018-09-06,55,28,43,18
2018-09-07,68,20,44,21
2018-09-08,59,24,50,38
2018-09-09,68,24,53,26
2018-09-10,68,29,50,54
2018-09-11,78,41,54,43
2018-09-12,99,46,64,52
2018-09-13,107,40,59,32
2018-09-14,89,28,45,25
2018-09-15,63,31,49,21
2018-09-16,74,33,48,16
2018-09-17,85,29,37,17
2018-09-18,74,36,41,23
2018-09-19,89,42,43,27
2018-09-20,91,42,45,40
2018-09-21,87,44,51,44
2018-09-22,89,33,42,26
2018-09-23,72, ,41,10
2018-09-27,38,866,37,48
2018-09-30,68,22,35,9
2018-10-01,53,19,29,21
2018-04-02,30,11,38,22
2018-04-03,25,23,32,37
2018-04-04,59,17,24,15
2018-04-05,57, ,30,22
2018-04-09,70,19,35,27
2018-04-10,57,15,27,22
2018-04-11,55,16,27,20
2018-04-12,55,13,33,20
2018-04-13,42,13,38,37
2018-04-14,38,20,40,46
2018-04-15,57,23,17,24
2018-04-16,65,24,37,33
2018-04-17,57,48,37,18
2018-04-18,76,32,43,27
2018-04-19,68,35,50,41
2018-04-20,82,40,51,41
2018-04-21,85,36,53,28
2018-04-22,78,26,51,13
2018-04-23,63,31,46,24
2018-04-24,72,37,46,34
2018-04-25,70,29,45,18
2018-04-26,55,29,44,35
2018-04-27,59,26,35,22
2018-04-28,57,36,45,20
2018-04-29,70,30,46,13
2018-04-30,68,12,40,10
2018-05-01,30,13,35,11
2018-05-02,42,12,27,19
2018-05-03,42,20,13,26
2018-05-04,55,25,40,18
2018-05-05,59,25,37,20
2018-05-06,59,26,45,22
2018-05-07,65,26,31,29
2018-05-08,63,20,43,24
2018-05-09,55,15,45,18
2018-05-10,50,19,49,24
2018-05-11,57,28,47,28
2018-05-12,80,19,46,9
2018-05-13,59,16,43,7
2018-05-14,46,6,37,6
2018-05-15,17,9,30,15
2018-05-16,17,14,42,20
2018-05-17,46,17,44,14
2018-05-18,57,22,54,12
2018-05-19,65,20,50,10
2018-05-20,59,16,43,13
2018-05-21,53,16,41,13
2018-05-22,50,20,32,18
2018-05-23,65,21,23,16
2018-05-24,61,19,35,18
2018-05-25,57,20,55,33
2018-05-26,59,38,56,24
2018-05-27,89,30,43,20
2018-05-28,70,20,38,11
2018-05-29,53,22,43,16
2018-05-30,61,34,31,17
2018-05-31,78,26,36,13
2018-06-01,61,18,44,17
2018-06-02,50,17,48,13
2018-06-03,50,20,49,18
2018-06-04,55,20,37,20
2018-06-05,55,20,42,11
2018-06-06,57,17,36,22
2018-06-07,42,16,40,20
2018-06-08,46,14,41,19
2018-06-09,46,13,43,11
2018-06-10,42,16,45,14
2018-06-11,42,30,32,28
2018-06-12,63,24,26,25
2018-06-13,57,15,32,12
2018-06-14,50,12,40,19
2018-06-15,38,14,49,14
2018-06-16,50,20,59,17
2018-06-17,53,22,68,20
2018-06-18,61,15,55,14
2018-06-19,50,20,64,17
2018-06-20,59,22,65,17
2018-06-21,59,25,71, 
2018-06-22,65,19,47, 
2018-06-23,50,13,48, 
2018-06-24,30,15,49, 
2018-06-25,46,13,44, 
2018-06-26,42,12,43,15
2018-06-27,30,20,63,25
2018-06-28,53,11,53,13
2018-06-29,38,20,59,37
2018-06-30,57,18,65,23
2018-07-01,53,22,65,13
2018-01-06,137,45,1,20
2018-01-07,117,33,1,16
2018-01-08,89,23,14,12
2018-01-09,57,31,16,20
2018-01-10,76,28,12,23
2018-01-11,76,38,2,33
2018-01-12,93,35,9,39
2018-01-13,85,40,4,33
2018-01-14,104,38,2,19
2018-01-15,99,49,2,19
2018-01-16,127,51,3,25
2018-01-17,132,30,10,39
2018-01-18,76,33,10,40
2018-01-19,78,35,6,30
2018-01-20,85,53,3,31
2018-01-21,137,28,21,25
2018-01-22,80,40,11,38
2018-01-23,97,53,7,34
2018-01-24,144,54,11,47
2018-01-25,144,60, ,33
2018-01-26,155,68,3,29
2018-01-27,163,36,7,31
2018-01-28,99,25,4,23
2018-01-29,70,16,2,27
2018-01-30,50,21,3,24
2018-01-31,59,36,2,30
2018-02-01,82,30,2,30
2018-02-02,85,31,9,32
2018-02-03,82,23,16,27
2018-02-04,61,26,12,27
2018-02-05,76,21,11,30
2018-02-06,68,22,21,27
2018-02-07,68,26,10,33
2018-02-08,76,32,8,42
2018-02-09,82,40,13,32
2018-02-10,109,40,13,36
2018-02-11,104,46,20,38
2018-02-12,114,35,17,26
2018-02-13,97,20,16,43
2018-02-14,59,33,18,47
2018-02-15,87,49,14,39
2018-02-16,112,58,4,48
2018-02-17,149,62,7,34
2018-02-18,158,33,17,21
2018-02-19,91,21,23,31
2018-02-20,63,42,18,35
2018-02-21,112,38,17,43
2018-02-22,95,23,11,26
2018-02-23,74,20,11,27
2018-02-24,70,28,11,30
2018-02-25,85,18,28,21
2018-02-26,59,19,29,30
2018-02-27,57,28,25,44
2018-02-28,78,41,28,39
2018-03-01,109,51,21,33
2018-03-02,149,59,13,28
2018-03-03,157,53,13,33
2018-03-04,147,36,18,20
2018-03-05,82,44,9,33
2018-03-06,119,44,11,30
2018-03-07,127,40,7,29
2018-03-08,99,35,18,49
2018-03-09,85,40,24,34
2018-03-10,95,22,18,30
2018-03-11,65,19,19,10
2018-03-12,61,22,14,35
2018-03-13,65,31,28,44
2018-03-14,78,18,26,34
2018-03-15,42,23,26,25
2018-03-16,68,18,27,43
2018-03-17,57,16,24,16
2018-03-18,57,7, ,10
2018-03-19,25,7,22,11
2018-03-20,30,20,28,17
2018-03-21,68,20,32,22
2018-03-22,65,26,30,43
2018-03-23,68,34,32,31
2018-03-24,87,30,24,33
2018-03-25,87,24,38,34
2018-03-26,70,47,36,45
2018-03-27,112,50,34,35
2018-03-28,119,42,30,27
2018-03-29,104,50,27,20
2018-03-30,122,33,31,11
2018-03-31,82,10,30,13
2018-04-01,34,7,37,12
2017-07-02,34,13,38,21
2017-07-03,34,14,45,21
2017-07-04,53,16,57,14
2017-07-05,46,19,64,16
2017-07-06,50,18,77,25
2017-07-07,55,17,64,29
2017-07-08,95,27,70,28
2017-07-09,65,22,47,25
2017-07-10,59,22,51,27
2017-07-11,63,20,39, 
2017-07-12,57,21,48, 
2017-07-13,65,25,70, 
2017-07-14,68,13,50,11
2017-07-15,50,17,47,17
2017-07-16,57,12,43,6
2017-07-17,34, ,50,14
2017-07-19,55,22,74,30
2017-07-20,63,22,66,37
2017-07-21,57,26,77,29
2017-07-22,72,20,59,24
2017-07-23,63,20,46,11
