date, pm25, pm10, o3, no2
2020-07-02,30,22,48,30
2020-07-03,38,11,39,33
2020-07-04,25,8,38,34
2020-07-05,30,10,46,20
2020-07-06,34,15,54,33
2020-07-07,42,21,32,20
2020-07-08,30,18,45,31
2020-07-09,30,17,61,31
2020-07-10,46,20,72,33
2020-07-11,50,22,53,20
2020-07-12,50,10,34,14
2020-07-13,25,13,36,23
2020-07-14,25,13,41,29
2020-07-15,30,10,36,30
2020-07-16,25,17,57,37
2020-07-17,38,16,37,23
2020-07-18,34,10,39,21
2020-07-19,21,10,48,17
2020-07-20,21,18,61,33
2020-07-21,42,16,66,35
2020-07-22,42,21,58,35
2020-07-23,50,12,53,30
2020-07-24,25,12,30,27
2020-07-25,21,9,45,25
2020-07-26,17,13,46,20
2020-07-27,30,17,56,28
2020-07-28,42,20,74,29
2020-07-29,50,22,68,31
2020-07-30,53, ,74, 
2020-08-01,42, , , 
2020-06-02,21,9,41,16
2020-06-03,21,5,34,20
2020-06-04,17,4,25,38
2020-06-05,13,7,31,22
2020-06-06,17,7,29,11
2020-06-07,17,8,26,13
2020-06-08,25,13,19,20
2020-06-09,46, ,24,25
2020-06-10,30,6,31,25
2020-06-11,25,9, ,24
2020-06-12,30,8,34,27
2020-06-13,34,9,33,22
2020-06-14,30,8,35,15
2020-06-15,13,6,25,19
2020-06-16,25,11,36,23
2020-06-17,25,8,34,20
2020-06-18,30,7,36,15
2020-06-19,25,5,34,29
2020-06-21,21,8,43,19
2020-06-22,34,10,45,29
2020-06-23,38, ,59,27
2020-06-26,21,19,48,27
2020-06-27,42,12,48,27
2020-06-28,34,14,64,18
2020-06-29,34,12,44,23
2020-06-30,25,19, ,33
2020-07-01,34,18,42,27
2020-05-02,13,9,33,15
2020-05-03,30,12,31,15
2020-05-04,38,12,40,29
2020-05-05,42,12,39,26
2020-05-06,38,17,26,26
2020-05-07,42,15,41,27
2020-05-08,38,17, ,24
2020-05-09,46,10,43,17
2020-05-10,34,12,42,14
2020-05-11,34,4,30,17
2020-05-12,13,8,26,25
2020-05-13,21,13,22,24
2020-05-14,25,26,26,25
2020-05-15,53,15,32,27
2020-05-16,38,11,25,23
2020-05-20,53,15, ,32
2020-05-21,46,11,38,29
2020-05-22,42,15,46,33
2020-05-23,53,14,41,16
2020-05-24,50,13,36,14
2020-05-25,42,10,42,26
2020-05-26,38,15,33,20
2020-05-27,38,9,35,22
2020-05-28,30,8,45,27
2020-05-30,21,8,33,24
2020-05-31,25,10,35,18
2020-06-01,25,11,39,20
2020-04-02,50,19,36,33
2020-04-03,59,20,38,33
2020-04-04,61,21,40,31
2020-04-05,63,20,38,21
2020-04-06,57,27,42,27
2020-04-07,72,27,41,31
2020-04-08,70,19,41,32
2020-04-09,55,17,43,36
2020-04-10,50,18,50,31
2020-04-11,55,19,54,27
2020-04-12,59,9,43,9
2020-04-13,34,13,46,15
2020-04-14,53,17,43,15
2020-04-15,50,16,33,25
2020-04-16,38,14,38,27
2020-04-17,42,18,42,30
2020-04-18,53,17,43,24
2020-04-19,38,20,38,15
2020-04-20,46,14,20,28
2020-04-21,25,16,19,25
2020-04-22,34,21,36,29
2020-04-23,55,25,37,28
2020-04-24,61,20,47,23
2020-04-25,59,14,39,8
2020-04-26,42,11,43,20
2020-04-27,25,10, ,17
2020-04-28,25,8,25,18
2020-04-29,21,11,28,28
2020-04-30,30,8,26,11
2020-05-01,13,6,28,13
2020-03-02,82,16,24,32
2020-03-03,38,9,17,26
2020-03-04,21,16,19,33
2020-03-05,42,20,15,44
2020-03-06,46,21,22,37
2020-03-07,59,31,22,42
2020-03-08,72,13,29,47
2020-03-09,38,22,22,44
2020-03-10,59,23,23,43
2020-03-11,65,20,26,37
2020-03-12,57,30,31,30
2020-03-13,76,20,20,31
2020-03-14,55,26,24,19
2020-03-15,68,11,29,21
2020-03-16,38,18,30,40
2020-03-17,57,24,32,38
2020-03-18,68,32,40,36
2020-03-19,76,27,39,32
2020-03-20,70,31,34,33
2020-03-21,80,24,38,22
2020-03-22,63,19,24,14
2020-03-23,50,14,28,21
2020-03-24,38,17,30,28
2020-03-25,55,20,26,19
2020-03-26,50,14,24,20
2020-03-27,46,36,15,20
2020-03-28,61,72,35,19
2020-03-29,72,67,35,25
2020-03-30,63,42,27,25
2020-03-31,55,10,30,26
2020-04-01,34,14,32,27
2020-02-02,137,40,3,27
2020-02-03,93,27,3,28
2020-02-04,65,13,28,27
2020-02-05,38,13,26,34
2020-02-06,42, ,13,33
2020-02-07,53, , ,41
2020-02-08,68,49, ,35
2020-02-09,117,48, ,38
2020-02-10,109,61, ,43
2020-02-11,149, , ,33
2020-02-14,61,44, ,44
2020-02-15,95,34, ,45
2020-02-16,80,55, ,40
2020-02-17,142,46, ,31
2020-02-18,102,56, ,32
2020-02-19,127, , ,28
2020-02-22,82,56, ,39
2020-02-23,132,45,26,39
2020-02-24,104,49,21,33
2020-02-25,109,43,18,34
2020-02-26,89,17,29,28
2020-02-27,42,4,28,19
2020-02-28,13,13,28,40
2020-02-29,42,20,23,33
2020-03-01,55,33,22,18
2020-01-02,87,51,7,34
2020-01-03,124,30,7,39
2020-01-04,78,24,10,32
2020-01-05,63,27,6,34
2020-01-06,70,33,7,29
2020-01-07,82,50,3,30
2020-01-08,117,49,3,30
2020-01-09,109,48,3, 
2020-01-10,97,55,3,65
2020-01-11,109,55,12,38
2020-01-12,127,43,11,37
2020-01-13,91,51,6,33
2020-01-14,107,63,3,34
2020-01-15,153,82,3,38
2020-01-16,169,78,3,39
2020-01-17,164,44,10,46
2020-01-18,91,27,9,33
2020-01-19,72,29,10,32
2020-01-20,74,33,9,34
2020-01-21,78,35,8,35
2020-01-22,80,31,11,38
2020-01-23,76,48,3,36
2020-01-24,107,62,3,35
2020-01-25,154,69,3,32
2020-01-26,160,52,9,26
2020-01-27,122,33,7,36
2020-01-28,74,54,3,31
2020-01-29,119,19,16,36
2020-01-30,46,32,11,41
2020-01-31,59,39,7,39
2020-02-01,82,58,4,35
2019-10-02,30,10,19,29
2019-10-03,21,10,23,34
2019-10-04,30,8,20,32
2019-10-05,21,19,27,43
2019-10-06,53,16,26,24
2019-10-07,38,14,14,31
2019-10-08,34,17,17,34
2019-10-09,50,20,30,27
2019-10-10,53,42,19,36
2019-10-11,91,38,20,40
2019-10-12,82,50,19,32
2019-10-13,104,48,21,33
2019-10-14,95,50,19,33
2019-10-15,104,30,22,25
2019-10-16,61,11,23,40
2019-10-17,21,11,22,33
2019-10-18,21,15,17,35
2019-10-19,38,15,28,35
2019-10-20,38,15,31,28
2019-10-23,61,37,21,36
2019-10-24,72,39,6,30
2019-10-25,87,36,11,32
2019-10-26,74,30,21,32
2019-10-27,72,23,22,35
2019-10-28,59,39,8,31
2019-10-30,102,20,6,26
2019-10-31,50,12,5,27
2019-11-01,38,16,9,25
2019-11-02,50,27,7,26
2019-11-03,68, ,3,20
2019-11-04,30, ,11,38
2019-11-05,17,17,3,33
2019-11-06,30,9,14,35
2019-11-07,30,21,5,30
2019-11-08,59,11,7,31
2019-11-09,34,12,16,37
2019-11-10,38,25,12,32
2019-11-11,68,29,3,27
2019-11-12,76,7,7,23
2019-11-13,25,11,9,28
2019-11-14,38,20,3,31
2019-11-15,57,10,9,42
2019-11-16,34,14,7,34
2019-11-17,50,9, ,32
2019-11-18,25,20, ,48
2019-11-19,55,20,5,33
2019-11-20,53,25,8,28
2019-11-21,61, ,3,28
2019-11-22,76,22,3,31
2019-11-23,57,20,5,31
2019-11-24,53,18,17,26
2019-11-25,34,16,17,35
2019-11-26,34,16,17,35
2019-11-27,34,20,9,33
2019-11-28,55,28,3,27
2019-11-29,70,38,3,30
2019-11-30,87,31,3,23
2019-12-01,82,34,3,22
2019-12-02,78,15,5,28
2019-12-03,55,18,9,34
2019-12-04,53,24,5,32
2019-12-05,65,37,5,33
2019-12-06,91,46,4,34
2019-12-07,109,54,5,38
2019-12-08,132,50,7,33
2019-12-09,109,65,3,33
2019-12-10,154,39,3,36
2019-12-11,89,18,5,43
2019-12-12,53,19,7,35
2019-12-13,59,15,3,32
2019-12-14,55,15,3,32
2019-12-15,55,41,3,38
2019-12-16,107,56,3,37
2019-12-17,137,64,3,38
2019-12-18,155,49,3,30
2019-12-19,104,47,3,29
2019-12-20,93,14,19,38
2019-12-21,21,3,20,40
2019-12-22,13,3,19,34
2019-12-23,13,12,22,34
2019-12-24,21,13,18,37
2019-12-25,30,23,11,33
2019-12-26,65,24,9,30
2019-12-27,70,33, ,29
2019-12-28,85,40, ,30
2019-12-29,99,42, ,24
2019-12-30,102, , , 
2019-07-02,57,22,72,37
2019-07-03,53,27,67,25
2019-07-04,53,14,70,29
2019-07-05,34,18,87,33
2019-07-06,50,19,61,18
2019-07-07,46,20,43,18
2019-07-08,42, ,50,24
2019-07-09,50, ,34,26
2019-07-10,42, ,34,23
2019-07-11,38,17,41,25
2019-07-12,34,18,60,26
2019-07-13,46,14,48,22
2019-07-14,38,9,42,15
2019-07-15,21,15,22,29
2019-07-16,25,16,45,26
2019-07-17,38,12,45,23
2019-07-18,34,23,31,32
2019-07-19,55,18,72,31
2019-07-20,50,20,68,23
2019-07-21,50,17,61,19
2019-07-22,46,26,79,37
2019-07-23,63,22,72,30
2019-07-24,61,18,57,32
2019-07-25,53,28,87,32
2019-07-26,61,19,66,36
2019-07-27,46,20,44,23
2019-07-28,34,9,28,18
2019-07-29,21,14,48,30
2019-07-30,25,16,57,29
2019-07-31,38,19,61,25
2019-08-01,53,20,70,33
2019-08-02,50,20,57,40
2019-08-03,50,11,57,27
2019-08-04,30,11,52,18
2019-08-05,38,16,64,25
2019-08-06,42,18,68,29
2019-08-07,50,20,50,25
2019-08-08,46,18,48,22
2019-08-09,42,22,54,20
2019-08-10,53,19,60,18
2019-08-11,46,17,49,16
2019-08-12,46,20,47,24
2019-08-13,50,20,46,17
2019-08-14,42,16,36,21
2019-08-15,34,10,42,13
2019-08-16,30,13,45,24
2019-08-17,21,13,53,19
2019-08-21,42,22,53,27
2019-08-22,53,21,35,25
2019-08-23,50,20,29,28
2019-08-24,50,21,48,22
2019-08-25,53,17,49,18
2019-08-26,50,21,53,36
2019-08-27,59,26,60,26
2019-08-28,65,28,39,26
2019-08-29,65, ,57, 
2019-09-01,65,18,56, 
2019-09-02,55,24,47, 
2019-09-03,53,16,35,30
2019-09-04,38,13,43,30
2019-09-05,34,19,53,37
2019-09-06,46,17,36,32
2019-09-07,42,13,37,30
2019-09-08,38,12,25,24
2019-09-09,30,7,30,29
2019-09-10,21,14,35,29
2019-09-11,25,20,43,37
2019-09-12,57,21,46,46
2019-09-13,57,20,45,38
2019-09-14,53,15,43,29
2019-09-15,46,10,41,41
2019-09-16,30,12,49,36
2019-09-17,30,16,59,27
2019-09-18,34,20,39,31
2019-09-19,50,17,21,30
2019-09-20,42,19,27,32
2019-09-21,46,16,31,43
2019-09-22,42,20,16,28
2019-09-23,53,29,10,36
2019-09-24,70,14,30,31
2019-09-25,34,20,19,33
2019-09-26,46,25,28,30
2019-09-27,59,19,23,37
2019-09-28,42,13,32,26
2019-09-29,25,8,36,22
2019-09-30,21,13,30,35
2019-10-01,30,14,35,33
2019-04-02,65,26, ,50
2019-04-03,65,8, ,31
2019-04-07,42,25, ,30
2019-04-08,57,18, ,40
2019-04-09,57,13, ,34
2019-04-10,38,17, ,39
2019-04-11,46,14, ,29
2019-04-12,46,18, ,36
2019-04-13,50,23, ,33
2019-04-14,57,23, ,29
2019-04-15,61,29, ,54
2019-04-16,65,24, ,42
2019-04-17,65,29, ,70
2019-04-18,70,24, ,51
2019-04-19,65,18, ,36
2019-04-20,55,16, ,42
2019-04-21,53,16, ,31
2019-04-22,50,26, ,23
2019-04-23,50,17, ,34
2019-04-24,25,27, ,38
2019-04-25,30,36, ,21
2019-04-26,53,28, ,29
2019-04-27,46,8, ,24
2019-04-28,25,9, ,34
2019-04-29,25,8, ,37
2019-04-30,30,10, ,37
2019-05-01,30,10, ,17
2019-05-02,30,10, ,27
2019-05-03,25,11, ,48
2019-05-04,25,14, ,33
2019-05-05,34,10, ,22
2019-05-07,30,16, ,34
2019-05-08,46,13, ,37
